,Numero_expedient,Nom_districte,Nom_barri,Codi_carrer,Dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Type_day,Date
180,2019S000181    ,Sants-Montjuïc,la Bordeta,254905,Dc,2019,1,Gener,9,10,Matí,0,2,0,2,1,Weekday,9/1/2019
181,2019S000182    ,Eixample,la Dreta de l'Eixample,169409,Dc,2019,1,Gener,9,9,Matí,0,3,0,3,2,Weekday,9/1/2019
182,2019S000183    ,Horta-Guinardó,el Guinardó,310008,Dc,2019,1,Gener,9,11,Matí,0,1,0,1,2,Weekday,9/1/2019
183,2019S000184    ,Gràcia,Vallcarca i els Penitents,158107,Dc,2019,1,Gener,9,9,Matí,0,1,0,1,2,Weekday,9/1/2019
184,2019S000185    ,Sarrià-Sant Gervasi,Sarrià,91200,Dm,2019,1,Gener,8,9,Matí,0,1,0,1,2,Weekday,8/1/2019
185,2019S000186    ,Nou Barris,la Prosperitat,229409,Dc,2019,1,Gener,9,12,Matí,0,1,0,1,1,Weekday,9/1/2019
186,2019S000187    ,Sarrià-Sant Gervasi,Sarrià,107300,Dc,2019,1,Gener,9,12,Matí,0,1,0,1,1,Weekday,9/1/2019
187,2019S000188    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701278,Dc,2019,1,Gener,9,14,Tarda,0,1,0,1,2,Weekday,9/1/2019
188,2019S000189    ,Horta-Guinardó,la Vall d'Hebron,701268,Dc,2019,1,Gener,9,14,Tarda,0,1,0,1,2,Weekday,9/1/2019
189,2019S000190    ,Les Corts,les Corts,144601,Dc,2019,1,Gener,9,17,Tarda,0,1,0,1,2,Weekday,9/1/2019
190,2019S000191    ,Les Corts,Pedralbes,336001,Dc,2019,1,Gener,9,17,Tarda,0,2,0,2,2,Weekday,9/1/2019
191,2019S000192    ,Nou Barris,Porta,117609,Dc,2019,1,Gener,9,17,Tarda,0,1,0,1,1,Weekday,9/1/2019
192,2019S000193    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,701267,Dc,2019,1,Gener,9,18,Tarda,0,1,0,1,2,Weekday,9/1/2019
193,2019S000194    ,Les Corts,les Corts,343903,Dc,2019,1,Gener,9,18,Tarda,0,2,1,3,2,Weekday,9/1/2019
194,2019S000195    ,Sarrià-Sant Gervasi,Sarrià,701267,Dc,2019,1,Gener,9,19,Tarda,0,1,0,1,2,Weekday,9/1/2019
195,2019S000196    ,Sants-Montjuïc,la Marina del Prat Vermell,701266,Dc,2019,1,Gener,9,18,Tarda,0,1,0,1,2,Weekday,9/1/2019
196,2019S000197    ,Horta-Guinardó,Horta,701309,Dc,2019,1,Gener,9,13,Matí,0,1,0,1,1,Weekday,9/1/2019
197,2019S000198    ,Eixample,l'Antiga Esquerra de l'Eixample,268003,Dc,2019,1,Gener,9,18,Tarda,0,1,0,1,2,Weekday,9/1/2019
198,2019S000199    ,Nou Barris,Ciutat Meridiana,275600,Dc,2019,1,Gener,9,21,Tarda,0,1,0,1,1,Weekday,9/1/2019
199,2019S000200    ,Sarrià-Sant Gervasi,les Tres Torres,101405,Dc,2019,1,Gener,9,20,Tarda,0,1,0,1,1,Weekday,9/1/2019
200,2019S000201    ,Eixample,la Dreta de l'Eixample,74506,Dc,2019,1,Gener,9,23,Nit,0,1,0,1,3,Weekday,9/1/2019
201,2019S000202    ,Sant Martí,el Parc i la Llacuna del Poblenou,701414,Dc,2019,1,Gener,9,22,Nit,0,1,0,1,2,Weekday,9/1/2019
202,2019S000203    ,Horta-Guinardó,el Baix Guinardó,152905,Dc,2019,1,Gener,9,22,Nit,0,2,0,2,2,Weekday,9/1/2019
203,2019S000204    ,Eixample,la Dreta de l'Eixample,28305,Dj,2019,1,Gener,10,1,Nit,0,2,0,2,2,Weekday,10/1/2019
204,2019S000205    ,Sant Andreu,la Sagrera,209900,Dj,2019,1,Gener,10,1,Nit,0,1,0,1,2,Weekday,10/1/2019
205,2019S000206    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,144601,Dj,2019,1,Gener,10,2,Nit,0,1,0,1,2,Weekday,10/1/2019
206,2019S000207    ,Sant Martí,el Poblenou,42306,Dj,2019,1,Gener,10,5,Nit,0,3,0,3,2,Weekday,10/1/2019
207,2019S000208    ,Gràcia,Vallcarca i els Penitents,701268,Dj,2019,1,Gener,10,7,Matí,0,1,0,1,2,Weekday,10/1/2019
208,2019S000209    ,Ciutat Vella,la Barceloneta,701266,Dj,2019,1,Gener,10,7,Matí,0,1,0,1,2,Weekday,10/1/2019
209,2019S000210    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,32700,Dj,2019,1,Gener,10,8,Matí,0,1,0,1,2,Weekday,10/1/2019
210,2019S000211    ,Les Corts,la Maternitat i Sant Ramon,86607,Dj,2019,1,Gener,10,8,Matí,0,1,0,1,1,Weekday,10/1/2019
211,2019S000212    ,Les Corts,les Corts,144601,Dj,2019,1,Gener,10,9,Matí,0,1,0,1,2,Weekday,10/1/2019
212,2019S000213    ,Eixample,l'Antiga Esquerra de l'Eixample,245802,Dj,2019,1,Gener,10,9,Matí,0,1,0,1,3,Weekday,10/1/2019
213,2019S000214    ,Sant Andreu,Navas,226400,Dj,2019,1,Gener,10,9,Matí,0,1,0,1,2,Weekday,10/1/2019
214,2019S000215    ,Sant Andreu,Sant Andreu,86108,Dj,2019,1,Gener,10,10,Matí,0,1,0,1,1,Weekday,10/1/2019
215,2019S000216    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,701267,Dj,2019,1,Gener,10,9,Matí,0,1,0,1,2,Weekday,10/1/2019
216,2019S000217    ,Sants-Montjuïc,Sants - Badal,282252,Dj,2019,1,Gener,10,10,Matí,0,1,0,1,1,Weekday,10/1/2019
217,2019S000218    ,Eixample,la Dreta de l'Eixample,32700,Dj,2019,1,Gener,10,13,Matí,0,1,0,1,2,Weekday,10/1/2019
218,2019S000219    ,Sant Andreu,el Bon Pastor,81002,Dj,2019,1,Gener,10,13,Matí,0,1,0,1,2,Weekday,10/1/2019
219,2019S000220    ,Eixample,el Fort Pienc,305100,Dj,2019,1,Gener,10,13,Matí,0,1,0,1,2,Weekday,10/1/2019
220,2019S000221    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,46103,Dj,2019,1,Gener,10,14,Tarda,0,1,0,1,2,Weekday,10/1/2019
221,2019S000222    ,Sarrià-Sant Gervasi,el Putxet i el Farró,123408,Dj,2019,1,Gener,10,15,Tarda,0,1,0,1,1,Weekday,10/1/2019
222,2019S000223    ,Eixample,la Nova Esquerra de l'Eixample,245802,Dj,2019,1,Gener,10,16,Tarda,0,1,0,1,2,Weekday,10/1/2019
223,2019S000224    ,Sant Andreu,el Congrés i els Indians,121402,Dj,2019,1,Gener,10,16,Tarda,0,1,0,1,1,Weekday,10/1/2019
224,2019S000225    ,Eixample,la Nova Esquerra de l'Eixample,320704,Dj,2019,1,Gener,10,17,Tarda,0,1,0,1,2,Weekday,10/1/2019
225,2019S000226    ,Sant Andreu,Sant Andreu,281409,Dj,2019,1,Gener,10,18,Tarda,0,1,0,1,3,Weekday,10/1/2019
226,2019S000227    ,Eixample,l'Antiga Esquerra de l'Eixample,191204,Dj,2019,1,Gener,10,19,Tarda,0,1,0,1,2,Weekday,10/1/2019
227,2019S000228    ,Les Corts,les Corts,144601,Dj,2019,1,Gener,10,19,Tarda,0,1,0,1,2,Weekday,10/1/2019
228,2019S000229    ,Eixample,la Dreta de l'Eixample,49509,Dj,2019,1,Gener,10,17,Tarda,0,1,0,1,2,Weekday,10/1/2019
229,2019S000230    ,Sant Martí,el Poblenou,346800,Dj,2019,1,Gener,10,19,Tarda,0,1,0,1,1,Weekday,10/1/2019
230,2019S000231    ,Gràcia,la Vila de Gràcia,206403,Dj,2019,1,Gener,10,19,Tarda,0,1,0,1,2,Weekday,10/1/2019
231,2019S000232    ,Eixample,la Sagrada Família,178308,Dj,2019,1,Gener,10,21,Tarda,0,1,0,1,2,Weekday,10/1/2019
232,2019S000233    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,144601,Dj,2019,1,Gener,10,20,Tarda,0,0,0,0,1,Weekday,10/1/2019
233,2019S000234    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,37408,Dj,2019,1,Gener,10,21,Tarda,0,1,0,1,2,Weekday,10/1/2019
234,2019S000235    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,344101,Dj,2019,1,Gener,10,18,Tarda,0,1,0,1,2,Weekday,10/1/2019
235,2019S000236    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,23403,Dj,2019,1,Gener,10,18,Tarda,0,2,0,2,3,Weekday,10/1/2019
236,2019S000237    ,Eixample,la Sagrada Família,350308,Dj,2019,1,Gener,10,17,Tarda,0,1,0,1,2,Weekday,10/1/2019
237,2019S000238    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",201400,Dv,2019,1,Gener,11,0,Nit,0,1,0,1,2,Weekday,11/1/2019
238,2019S000239    ,Nou Barris,la Prosperitat,174307,Dj,2019,1,Gener,10,23,Nit,0,2,0,2,1,Weekday,10/1/2019
239,2019S000240    ,Eixample,la Sagrada Família,238400,Dv,2019,1,Gener,11,6,Matí,0,1,0,1,2,Weekday,11/1/2019
240,2019S000241    ,Eixample,la Dreta de l'Eixample,191204,Dv,2019,1,Gener,11,8,Matí,0,1,0,1,2,Weekday,11/1/2019
241,2019S000242    ,Eixample,la Nova Esquerra de l'Eixample,18505,Dv,2019,1,Gener,11,9,Matí,0,1,0,1,2,Weekday,11/1/2019
242,2019S000243    ,Nou Barris,Porta,289852,Dv,2019,1,Gener,11,7,Matí,0,1,0,1,2,Weekday,11/1/2019
243,2019S000244    ,Horta-Guinardó,la Clota,63102,Dv,2019,1,Gener,11,8,Matí,0,1,0,1,2,Weekday,11/1/2019
244,2019S000245    ,Ciutat Vella,la Barceloneta,701266,Dv,2019,1,Gener,11,7,Matí,0,1,0,1,2,Weekday,11/1/2019
245,2019S000246    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,76807,Dv,2019,1,Gener,11,8,Matí,0,2,0,2,2,Weekday,11/1/2019
246,2019S000247    ,Sants-Montjuïc,Sants - Badal,328808,Dv,2019,1,Gener,11,7,Matí,0,0,0,0,3,Weekday,11/1/2019
247,2019S000248    ,Sarrià-Sant Gervasi,les Tres Torres,28000,Dv,2019,1,Gener,11,9,Matí,0,1,0,1,2,Weekday,11/1/2019
248,2019S000249    ,Sarrià-Sant Gervasi,Sarrià,278007,Dv,2019,1,Gener,11,8,Matí,0,1,0,1,2,Weekday,11/1/2019
249,2019S000250    ,Eixample,la Dreta de l'Eixample,144601,Dv,2019,1,Gener,11,11,Matí,0,1,0,1,1,Weekday,11/1/2019
250,2019S000251    ,Sants-Montjuïc,Hostafrancs,222603,Dv,2019,1,Gener,11,11,Matí,0,1,0,1,1,Weekday,11/1/2019
251,2019S000252    ,Les Corts,les Corts,219100,Dv,2019,1,Gener,11,11,Matí,0,1,0,1,2,Weekday,11/1/2019
252,2019S000253    ,Sant Martí,el Camp de l'Arpa del Clot,161407,Dv,2019,1,Gener,11,10,Matí,0,1,0,1,2,Weekday,11/1/2019
253,2019S000254    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,344101,Dv,2019,1,Gener,11,12,Matí,0,1,0,1,1,Weekday,11/1/2019
254,2019S000255    ,Sant Martí,el Clot,169409,Dv,2019,1,Gener,11,11,Matí,0,2,0,2,2,Weekday,11/1/2019
255,2019S000256    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701265,Dv,2019,1,Gener,11,12,Matí,0,1,0,1,1,Weekday,11/1/2019
256,2019S000257    ,Horta-Guinardó,el Carmel,185700,Dv,2019,1,Gener,11,13,Matí,0,1,0,1,1,Weekday,11/1/2019
257,2019S000258    ,Ciutat Vella,el Raval,250904,Dv,2019,1,Gener,11,13,Matí,0,1,0,1,2,Weekday,11/1/2019
258,2019S000259    ,Sant Andreu,la Sagrera,140407,Dv,2019,1,Gener,11,13,Matí,0,1,0,1,1,Weekday,11/1/2019
259,2019S000260    ,Sant Andreu,el Bon Pastor,701265,Dv,2019,1,Gener,11,14,Tarda,0,1,0,1,4,Weekday,11/1/2019
260,2019S000261    ,Nou Barris,la Prosperitat,701268,Dv,2019,1,Gener,11,14,Tarda,0,2,0,2,2,Weekday,11/1/2019
261,2019S000262    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,701629,Dv,2019,1,Gener,11,15,Tarda,0,3,0,3,3,Weekday,11/1/2019
262,2019S000263    ,Les Corts,la Maternitat i Sant Ramon,86607,Dv,2019,1,Gener,11,14,Tarda,0,1,0,1,1,Weekday,11/1/2019
263,2019S000264    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,90105,Dv,2019,1,Gener,11,15,Tarda,0,1,0,1,2,Weekday,11/1/2019
264,2019S000265    ,Sant Martí,el Besòs i el Maresme,143609,Dv,2019,1,Gener,11,14,Tarda,0,1,0,1,2,Weekday,11/1/2019
265,2019S000266    ,Sant Martí,el Clot,169409,Dv,2019,1,Gener,11,15,Tarda,0,1,0,1,2,Weekday,11/1/2019
266,2019S000267    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,162909,Dv,2019,1,Gener,11,17,Tarda,0,0,0,0,2,Weekday,11/1/2019
267,2019S000268    ,Eixample,el Fort Pienc,169409,Dv,2019,1,Gener,11,17,Tarda,0,1,0,1,2,Weekday,11/1/2019
268,2019S000269    ,Eixample,la Dreta de l'Eixample,169409,Dv,2019,1,Gener,11,15,Tarda,0,1,0,1,2,Weekday,11/1/2019
269,2019S000270    ,Sant Andreu,el Bon Pastor,123306,Dv,2019,1,Gener,11,13,Matí,0,3,0,3,2,Weekday,11/1/2019
270,2019S000271    ,Sants-Montjuïc,la Marina del Prat Vermell,370305,Dv,2019,1,Gener,11,14,Tarda,0,1,0,1,2,Weekday,11/1/2019
271,2019S000272    ,Eixample,la Dreta de l'Eixample,31300,Dv,2019,1,Gener,11,15,Tarda,0,3,0,3,1,Weekday,11/1/2019
272,2019S000273    ,Sants-Montjuïc,Sants,138802,Dv,2019,1,Gener,11,21,Tarda,0,1,0,1,2,Weekday,11/1/2019
273,2019S000274    ,Sant Martí,el Clot,191204,Dv,2019,1,Gener,11,23,Nit,0,1,0,1,1,Weekday,11/1/2019
274,2019S000275    ,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",335654,Ds,2019,1,Gener,12,1,Nit,0,0,0,0,0,Weekend/Holiday,12/1/2019
275,2019S000276    ,Eixample,l'Antiga Esquerra de l'Eixample,700154,Ds,2019,1,Gener,12,5,Nit,0,0,0,0,2,Weekend/Holiday,12/1/2019
276,2019S000277    ,Sant Martí,Provençals del Poblenou,322608,Ds,2019,1,Gener,12,9,Matí,0,0,0,0,1,Weekend/Holiday,12/1/2019
277,2019S000278    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,297001,Ds,2019,1,Gener,12,10,Matí,0,1,0,1,2,Weekend/Holiday,12/1/2019
278,2019S000279    ,Eixample,la Dreta de l'Eixample,74506,Ds,2019,1,Gener,12,9,Matí,0,0,0,0,2,Weekend/Holiday,12/1/2019
279,2019S000280    ,Gràcia,el Coll,336205,Ds,2019,1,Gener,12,11,Matí,0,0,0,0,1,Weekend/Holiday,12/1/2019
280,2019S000281    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,144601,Dv,2019,1,Gener,11,14,Tarda,0,1,0,1,2,Weekday,11/1/2019
281,2019S000282    ,Eixample,l'Antiga Esquerra de l'Eixample,350308,Ds,2019,1,Gener,12,12,Matí,0,1,0,1,1,Weekend/Holiday,12/1/2019
282,2019S000283    ,Sant Martí,Provençals del Poblenou,701414,Ds,2019,1,Gener,12,13,Matí,0,1,0,1,3,Weekend/Holiday,12/1/2019
283,2019S000284    ,Sant Martí,el Clot,226400,Ds,2019,1,Gener,12,12,Matí,0,1,0,1,2,Weekend/Holiday,12/1/2019
284,2019S000285    ,Eixample,el Fort Pienc,335100,Ds,2019,1,Gener,12,15,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
285,2019S000286    ,Sant Martí,Provençals del Poblenou,701414,Ds,2019,1,Gener,12,14,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
286,2019S000287    ,Eixample,la Dreta de l'Eixample,169409,Ds,2019,1,Gener,12,14,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
287,2019S000288    ,Sant Andreu,el Bon Pastor,701371,Ds,2019,1,Gener,12,13,Matí,0,1,0,1,2,Weekend/Holiday,12/1/2019
288,2019S000289    ,Eixample,la Dreta de l'Eixample,305100,Ds,2019,1,Gener,12,14,Tarda,0,2,0,2,2,Weekend/Holiday,12/1/2019
289,2019S000290    ,Sant Martí,Provençals del Poblenou,144601,Ds,2019,1,Gener,12,16,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
290,2019S000291    ,Sarrià-Sant Gervasi,el Putxet i el Farró,143904,Ds,2019,1,Gener,12,18,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
291,2019S000292    ,Sant Andreu,el Bon Pastor,63850,Ds,2019,1,Gener,12,19,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
292,2019S000293    ,Eixample,la Dreta de l'Eixample,247659,Ds,2019,1,Gener,12,20,Tarda,0,2,0,2,3,Weekend/Holiday,12/1/2019
293,2019S000294    ,Sants-Montjuïc,Sants,162002,Ds,2019,1,Gener,12,21,Tarda,0,1,0,1,2,Weekend/Holiday,12/1/2019
294,2019S000295    ,Sant Andreu,Navas,191204,Dg,2019,1,Gener,13,0,Nit,0,2,0,2,2,Weekend/Holiday,13/1/2019
295,2019S000296    ,Sant Martí,el Clot,18505,Dg,2019,1,Gener,13,2,Nit,0,1,0,1,2,Weekend/Holiday,13/1/2019
296,2019S000297    ,Eixample,la Dreta de l'Eixample,74506,Dg,2019,1,Gener,13,5,Nit,0,1,0,1,1,Weekend/Holiday,13/1/2019
297,2019S000298    ,Sant Martí,el Parc i la Llacuna del Poblenou,197302,Dg,2019,1,Gener,13,7,Matí,0,0,0,0,2,Weekend/Holiday,13/1/2019
298,2019S000299    ,Eixample,la Sagrada Família,144601,Dg,2019,1,Gener,13,11,Matí,0,1,0,1,1,Weekend/Holiday,13/1/2019
299,2019S000300    ,Eixample,l'Antiga Esquerra de l'Eixample,245802,Dg,2019,1,Gener,13,12,Matí,0,2,0,2,2,Weekend/Holiday,13/1/2019
300,2019S000301    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",266904,Dg,2019,1,Gener,13,14,Tarda,0,1,0,1,2,Weekend/Holiday,13/1/2019
301,2019S000302    ,Nou Barris,la Trinitat Nova,209900,Dg,2019,1,Gener,13,13,Matí,0,3,0,3,2,Weekend/Holiday,13/1/2019
302,2019S000303    ,Gràcia,Vallcarca i els Penitents,3009,Ds,2019,1,Gener,12,21,Tarda,0,2,0,2,3,Weekend/Holiday,12/1/2019
303,2019S000304    ,Eixample,la Nova Esquerra de l'Eixample,110803,Dg,2019,1,Gener,13,16,Tarda,0,1,0,1,2,Weekend/Holiday,13/1/2019
304,2019S000305    ,Sant Andreu,Navas,226400,Dg,2019,1,Gener,13,15,Tarda,0,1,0,1,2,Weekend/Holiday,13/1/2019
305,2019S000306    ,Eixample,la Dreta de l'Eixample,144601,Dg,2019,1,Gener,13,1,Nit,0,1,0,1,1,Weekend/Holiday,13/1/2019
306,2019S000307    ,Gràcia,la Vila de Gràcia,144601,Dg,2019,1,Gener,13,20,Tarda,0,1,0,1,2,Weekend/Holiday,13/1/2019
307,2019S000308    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,344101,Dg,2019,1,Gener,13,22,Nit,0,1,0,1,2,Weekend/Holiday,13/1/2019
308,2019S000309    ,Eixample,la Dreta de l'Eixample,335100,Dg,2019,1,Gener,13,23,Nit,0,0,0,0,2,Weekend/Holiday,13/1/2019
309,2019S000310    ,Eixample,la Dreta de l'Eixample,305100,Dg,2019,1,Gener,13,23,Nit,0,1,0,1,2,Weekend/Holiday,13/1/2019
310,2019S000311    ,Sarrià-Sant Gervasi,Sarrià,278007,Dl,2019,1,Gener,14,5,Nit,0,1,0,1,1,Weekday,14/1/2019
311,2019S000312    ,Sants-Montjuïc,Hostafrancs,264002,Dl,2019,1,Gener,14,6,Matí,0,1,0,1,1,Weekday,14/1/2019
312,2019S000313    ,Sants-Montjuïc,la Marina del Prat Vermell,700122,Dl,2019,1,Gener,14,5,Nit,0,1,0,1,2,Weekday,14/1/2019
313,2019S000314    ,Eixample,la Nova Esquerra de l'Eixample,180208,Dl,2019,1,Gener,14,9,Matí,0,1,0,1,3,Weekday,14/1/2019
314,2019S000315    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",198203,Dg,2019,1,Gener,13,21,Tarda,0,1,0,1,2,Weekend/Holiday,13/1/2019
315,2019S000316    ,Sant Andreu,Sant Andreu,314100,Dl,2019,1,Gener,14,9,Matí,0,1,0,1,1,Weekday,14/1/2019
316,2019S000317    ,Sants-Montjuïc,el Poble-sec,198804,Dl,2019,1,Gener,14,13,Matí,0,1,0,1,1,Weekday,14/1/2019
317,2019S000318    ,Eixample,la Sagrada Família,144601,Dl,2019,1,Gener,14,13,Matí,0,2,0,2,2,Weekday,14/1/2019
318,2019S000319    ,Sant Martí,el Poblenou,332000,Dl,2019,1,Gener,14,8,Matí,0,1,0,1,1,Weekday,14/1/2019
319,2019S000320    ,Horta-Guinardó,la Clota,179901,Dl,2019,1,Gener,14,13,Matí,0,1,0,1,2,Weekday,14/1/2019
320,2019S000321    ,Les Corts,Pedralbes,101700,Dl,2019,1,Gener,14,14,Tarda,0,1,0,1,2,Weekday,14/1/2019
321,2019S000322    ,Sant Martí,el Clot,169409,Dl,2019,1,Gener,14,14,Tarda,0,1,0,1,2,Weekday,14/1/2019
322,2019S000323    ,Sarrià-Sant Gervasi,les Tres Torres,143904,Dl,2019,1,Gener,14,15,Tarda,0,1,0,1,3,Weekday,14/1/2019
323,2019S000324    ,Sant Martí,Sant Martí de Provençals,60807,Dl,2019,1,Gener,14,16,Tarda,0,1,0,1,2,Weekday,14/1/2019
324,2019S000325    ,Sant Andreu,la Sagrera,209900,Dl,2019,1,Gener,14,14,Tarda,0,1,0,1,1,Weekday,14/1/2019
325,2019S000326    ,Ciutat Vella,el Raval,250904,Dl,2019,1,Gener,14,16,Tarda,0,1,0,1,3,Weekday,14/1/2019
326,2019S000327    ,Eixample,la Nova Esquerra de l'Eixample,361406,Dl,2019,1,Gener,14,14,Tarda,0,1,0,1,2,Weekday,14/1/2019
327,2019S000328    ,Sant Martí,la Vila Olímpica del Poblenou,197302,Dl,2019,1,Gener,14,15,Tarda,0,2,0,2,2,Weekday,14/1/2019
328,2019S000329    ,Eixample,la Dreta de l'Eixample,18505,Dl,2019,1,Gener,14,18,Tarda,0,2,0,2,3,Weekday,14/1/2019
329,2019S000330    ,Gràcia,el Coll,220903,Dl,2019,1,Gener,14,18,Tarda,0,4,0,4,2,Weekday,14/1/2019
330,2019S000331    ,Eixample,la Nova Esquerra de l'Eixample,361406,Dl,2019,1,Gener,14,16,Tarda,0,1,0,1,2,Weekday,14/1/2019
331,2019S000332    ,Sant Andreu,el Bon Pastor,701357,Dl,2019,1,Gener,14,19,Tarda,0,0,0,0,2,Weekday,14/1/2019
332,2019S000333    ,Eixample,la Sagrada Família,144601,Dl,2019,1,Gener,14,19,Tarda,0,0,2,2,2,Weekday,14/1/2019
333,2019S000334    ,Eixample,Sant Antoni,323203,Dl,2019,1,Gener,14,16,Tarda,0,2,0,2,2,Weekday,14/1/2019
334,2019S000335    ,Sant Martí,Provençals del Poblenou,701414,Dl,2019,1,Gener,14,7,Matí,0,1,0,1,2,Weekday,14/1/2019
335,2019S000336    ,Sants-Montjuïc,la Font de la Guatlla,169409,Dl,2019,1,Gener,14,19,Tarda,0,1,0,1,2,Weekday,14/1/2019
336,2019S000337    ,Les Corts,Pedralbes,144601,Dl,2019,1,Gener,14,20,Tarda,0,1,0,1,2,Weekday,14/1/2019
337,2019S000338    ,Horta-Guinardó,el Baix Guinardó,238400,Dl,2019,1,Gener,14,21,Tarda,0,0,0,0,1,Weekday,14/1/2019
338,2019S000339    ,Eixample,la Nova Esquerra de l'Eixample,162002,Dm,2019,1,Gener,8,9,Matí,0,1,0,1,3,Weekday,8/1/2019
339,2019S000340    ,Eixample,la Sagrada Família,350308,Dl,2019,1,Gener,14,18,Tarda,0,2,0,2,2,Weekday,14/1/2019
340,2019S000341    ,Sant Martí,el Parc i la Llacuna del Poblenou,311703,Dl,2019,1,Gener,14,18,Tarda,0,1,0,1,2,Weekday,14/1/2019
341,2019S000342    ,Eixample,la Dreta de l'Eixample,350308,Dl,2019,1,Gener,14,16,Tarda,0,1,0,1,2,Weekday,14/1/2019
342,2019S000343    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701265,Dl,2019,1,Gener,14,18,Tarda,0,1,0,1,2,Weekday,14/1/2019
343,2019S000344    ,Sants-Montjuïc,Hostafrancs,308200,Dm,2019,1,Gener,15,1,Nit,0,1,0,1,2,Weekday,15/1/2019
344,2019S000345    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,23403,Dl,2019,1,Gener,14,1,Nit,0,0,0,0,5,Weekday,14/1/2019
345,2019S000346    ,Sant Andreu,Navas,81603,Dl,2019,1,Gener,14,9,Matí,0,1,0,1,1,Weekday,14/1/2019
346,2019S000347    ,Sant Andreu,la Trinitat Vella,701268,Dm,2019,1,Gener,15,7,Matí,0,1,0,1,2,Weekday,15/1/2019
347,2019S000348    ,Sant Andreu,Sant Andreu,366104,Dm,2019,1,Gener,15,7,Matí,0,3,0,3,2,Weekday,15/1/2019
348,2019S000349    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701266,Dm,2019,1,Gener,15,7,Matí,0,1,0,1,2,Weekday,15/1/2019
349,2019S000350    ,Sant Martí,el Besòs i el Maresme,701414,Dm,2019,1,Gener,15,8,Matí,0,2,0,2,5,Weekday,15/1/2019
350,2019S000351    ,Gràcia,Vallcarca i els Penitents,352507,Dm,2019,1,Gener,15,8,Matí,0,1,0,1,4,Weekday,15/1/2019
351,2019S000352    ,Sants-Montjuïc,la Marina de Port,169409,Dm,2019,1,Gener,15,10,Matí,0,0,0,0,2,Weekday,15/1/2019
352,2019S000353    ,Gràcia,Vallcarca i els Penitents,352507,Dm,2019,1,Gener,15,10,Matí,0,1,0,1,2,Weekday,15/1/2019
353,2019S000354    ,Sants-Montjuïc,la Bordeta,701434,Dm,2019,1,Gener,15,9,Matí,0,1,0,1,2,Weekday,15/1/2019
354,2019S000355    ,Ciutat Vella,el Barri Gòtic,177101,Dm,2019,1,Gener,15,11,Matí,0,2,0,2,2,Weekday,15/1/2019
355,2019S000356    ,Eixample,la Sagrada Família,191204,Dm,2019,1,Gener,15,10,Matí,0,1,0,1,1,Weekday,15/1/2019
356,2019S000357    ,Eixample,l'Antiga Esquerra de l'Eixample,245802,Dm,2019,1,Gener,15,10,Matí,0,1,0,1,2,Weekday,15/1/2019
357,2019S000358    ,Eixample,la Sagrada Família,350308,Dm,2019,1,Gener,15,12,Matí,0,3,0,3,1,Weekday,15/1/2019
358,2019S000359    ,Eixample,la Nova Esquerra de l'Eixample,169409,Dm,2019,1,Gener,15,12,Matí,0,1,0,1,2,Weekday,15/1/2019
359,2019S000360    ,Sarrià-Sant Gervasi,el Putxet i el Farró,369306,Dm,2019,1,Gener,15,13,Matí,0,2,0,2,2,Weekday,15/1/2019
