"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2015,7,"Horta-Guinardó",42,"la Clota","Home","1 any",8
2015,7,"Horta-Guinardó",43,"Horta","Home","1 any",108
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","1 any",104
2015,8,"Nou Barris",45,"Porta","Home","1 any",111
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","1 any",63
2015,8,"Nou Barris",47,"Can Peguera","Home","1 any",6
2015,8,"Nou Barris",48,"la Guineueta","Home","1 any",59
2015,8,"Nou Barris",49,"Canyelles","Home","1 any",28
2015,8,"Nou Barris",50,"les Roquetes","Home","1 any",76
2015,8,"Nou Barris",51,"Verdun","Home","1 any",46
2015,8,"Nou Barris",52,"la Prosperitat","Home","1 any",107
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","1 any",31
2015,8,"Nou Barris",54,"Torre Baró","Home","1 any",18
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","1 any",75
2015,8,"Nou Barris",56,"Vallbona","Home","1 any",6
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","1 any",63
2015,9,"Sant Andreu",58,"Baró de Viver","Home","1 any",9
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","1 any",62
2015,9,"Sant Andreu",60,"Sant Andreu","Home","1 any",266
2015,9,"Sant Andreu",61,"la Sagrera","Home","1 any",131
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","1 any",65
2015,9,"Sant Andreu",63,"Navas","Home","1 any",93
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","1 any",174
2015,10,"Sant Martí",65,"el Clot","Home","1 any",99
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","1 any",67
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","1 any",44
2015,10,"Sant Martí",68,"el Poblenou","Home","1 any",182
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","1 any",119
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","1 any",100
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","1 any",117
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","1 any",113
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","1 any",110
2015,1,"Ciutat Vella",1,"el Raval","Home","2 anys",214
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","2 anys",50
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","2 anys",48
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","2 anys",77
2015,2,"Eixample",5,"el Fort Pienc","Home","2 anys",141
2015,2,"Eixample",6,"la Sagrada Família","Home","2 anys",221
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","2 anys",185
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","2 anys",157
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","2 anys",228
2015,2,"Eixample",10,"Sant Antoni","Home","2 anys",135
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","2 anys",161
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","2 anys",6
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","2 anys",122
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","2 anys",35
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","2 anys",64
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","2 anys",78
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","2 anys",101
2015,3,"Sants-Montjuïc",18,"Sants","Home","2 anys",192
2015,4,"Les Corts",19,"les Corts","Home","2 anys",203
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","2 anys",100
2015,4,"Les Corts",21,"Pedralbes","Home","2 anys",50
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","2 anys",29
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","2 anys",165
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","2 anys",94
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","2 anys",141
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","2 anys",182
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","2 anys",129
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","2 anys",81
2015,6,"Gràcia",29,"el Coll","Home","2 anys",36
2015,6,"Gràcia",30,"la Salut","Home","2 anys",62
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","2 anys",229
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","2 anys",137
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","2 anys",104
2015,7,"Horta-Guinardó",34,"Can Baró","Home","2 anys",46
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","2 anys",158
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","2 anys",36
2015,7,"Horta-Guinardó",37,"el Carmel","Home","2 anys",136
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","2 anys",39
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","2 anys",27
2015,7,"Horta-Guinardó",40,"Montbau","Home","2 anys",26
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","2 anys",14
2015,7,"Horta-Guinardó",42,"la Clota","Home","2 anys",2
2015,7,"Horta-Guinardó",43,"Horta","Home","2 anys",106
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","2 anys",116
2015,8,"Nou Barris",45,"Porta","Home","2 anys",94
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","2 anys",88
2015,8,"Nou Barris",47,"Can Peguera","Home","2 anys",10
2015,8,"Nou Barris",48,"la Guineueta","Home","2 anys",62
2015,8,"Nou Barris",49,"Canyelles","Home","2 anys",24
2015,8,"Nou Barris",50,"les Roquetes","Home","2 anys",66
2015,8,"Nou Barris",51,"Verdun","Home","2 anys",54
2015,8,"Nou Barris",52,"la Prosperitat","Home","2 anys",102
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","2 anys",43
2015,8,"Nou Barris",54,"Torre Baró","Home","2 anys",11
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","2 anys",57
2015,8,"Nou Barris",56,"Vallbona","Home","2 anys",5
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","2 anys",64
2015,9,"Sant Andreu",58,"Baró de Viver","Home","2 anys",11
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","2 anys",66
2015,9,"Sant Andreu",60,"Sant Andreu","Home","2 anys",267
2015,9,"Sant Andreu",61,"la Sagrera","Home","2 anys",131
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","2 anys",64
2015,9,"Sant Andreu",63,"Navas","Home","2 anys",69
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","2 anys",145
2015,10,"Sant Martí",65,"el Clot","Home","2 anys",114
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","2 anys",64
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","2 anys",52
2015,10,"Sant Martí",68,"el Poblenou","Home","2 anys",186
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","2 anys",108
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","2 anys",91
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","2 anys",100
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","2 anys",112
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","2 anys",137
2015,1,"Ciutat Vella",1,"el Raval","Home","3 anys",240
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","3 anys",56
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","3 anys",39
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","3 anys",91
2015,2,"Eixample",5,"el Fort Pienc","Home","3 anys",119
2015,2,"Eixample",6,"la Sagrada Família","Home","3 anys",203
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","3 anys",200
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","3 anys",164
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","3 anys",207
2015,2,"Eixample",10,"Sant Antoni","Home","3 anys",152
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","3 anys",171
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","3 anys",1
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","3 anys",172
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","3 anys",29
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","3 anys",72
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","3 anys",79
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","3 anys",100
2015,3,"Sants-Montjuïc",18,"Sants","Home","3 anys",173
2015,4,"Les Corts",19,"les Corts","Home","3 anys",192
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","3 anys",122
2015,4,"Les Corts",21,"Pedralbes","Home","3 anys",54
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","3 anys",35
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","3 anys",138
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","3 anys",96
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","3 anys",119
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","3 anys",234
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","3 anys",135
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","3 anys",89
2015,6,"Gràcia",29,"el Coll","Home","3 anys",32
2015,6,"Gràcia",30,"la Salut","Home","3 anys",65
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","3 anys",242
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","3 anys",131
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","3 anys",94
2015,7,"Horta-Guinardó",34,"Can Baró","Home","3 anys",20
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","3 anys",164
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","3 anys",40
2015,7,"Horta-Guinardó",37,"el Carmel","Home","3 anys",130
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","3 anys",45
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","3 anys",19
2015,7,"Horta-Guinardó",40,"Montbau","Home","3 anys",21
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","3 anys",22
2015,7,"Horta-Guinardó",42,"la Clota","Home","3 anys",3
2015,7,"Horta-Guinardó",43,"Horta","Home","3 anys",109
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","3 anys",103
2015,8,"Nou Barris",45,"Porta","Home","3 anys",84
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","3 anys",67
2015,8,"Nou Barris",47,"Can Peguera","Home","3 anys",15
2015,8,"Nou Barris",48,"la Guineueta","Home","3 anys",72
2015,8,"Nou Barris",49,"Canyelles","Home","3 anys",28
2015,8,"Nou Barris",50,"les Roquetes","Home","3 anys",88
2015,8,"Nou Barris",51,"Verdun","Home","3 anys",53
2015,8,"Nou Barris",52,"la Prosperitat","Home","3 anys",112
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","3 anys",27
2015,8,"Nou Barris",54,"Torre Baró","Home","3 anys",14
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","3 anys",60
2015,8,"Nou Barris",56,"Vallbona","Home","3 anys",6
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","3 anys",65
2015,9,"Sant Andreu",58,"Baró de Viver","Home","3 anys",9
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","3 anys",93
2015,9,"Sant Andreu",60,"Sant Andreu","Home","3 anys",279
2015,9,"Sant Andreu",61,"la Sagrera","Home","3 anys",112
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","3 anys",61
2015,9,"Sant Andreu",63,"Navas","Home","3 anys",88
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","3 anys",140
2015,10,"Sant Martí",65,"el Clot","Home","3 anys",109
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","3 anys",70
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","3 anys",51
2015,10,"Sant Martí",68,"el Poblenou","Home","3 anys",197
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","3 anys",105
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","3 anys",132
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","3 anys",100
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","3 anys",120
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","3 anys",98
2015,1,"Ciutat Vella",1,"el Raval","Home","4 anys",224
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","4 anys",51
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","4 anys",55
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","4 anys",85
2015,2,"Eixample",5,"el Fort Pienc","Home","4 anys",138
2015,2,"Eixample",6,"la Sagrada Família","Home","4 anys",174
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","4 anys",194
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","4 anys",147
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","4 anys",224
2015,2,"Eixample",10,"Sant Antoni","Home","4 anys",135
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","4 anys",167
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","4 anys",3
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","4 anys",150
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","4 anys",47
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","4 anys",53
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","4 anys",66
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","4 anys",84
2015,3,"Sants-Montjuïc",18,"Sants","Home","4 anys",141
2015,4,"Les Corts",19,"les Corts","Home","4 anys",212
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","4 anys",102
2015,4,"Les Corts",21,"Pedralbes","Home","4 anys",55
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","4 anys",31
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","4 anys",148
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","4 anys",104
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","4 anys",114
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","4 anys",227
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","4 anys",156
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","4 anys",61
2015,6,"Gràcia",29,"el Coll","Home","4 anys",43
2015,6,"Gràcia",30,"la Salut","Home","4 anys",52
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","4 anys",216
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","4 anys",139
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","4 anys",116
2015,7,"Horta-Guinardó",34,"Can Baró","Home","4 anys",35
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","4 anys",150
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","4 anys",43
2015,7,"Horta-Guinardó",37,"el Carmel","Home","4 anys",157
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","4 anys",48
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","4 anys",20
2015,7,"Horta-Guinardó",40,"Montbau","Home","4 anys",23
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","4 anys",12
2015,7,"Horta-Guinardó",42,"la Clota","Home","4 anys",3
2015,7,"Horta-Guinardó",43,"Horta","Home","4 anys",102
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","4 anys",91
2015,8,"Nou Barris",45,"Porta","Home","4 anys",84
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","4 anys",60
2015,8,"Nou Barris",47,"Can Peguera","Home","4 anys",10
2015,8,"Nou Barris",48,"la Guineueta","Home","4 anys",61
2015,8,"Nou Barris",49,"Canyelles","Home","4 anys",27
2015,8,"Nou Barris",50,"les Roquetes","Home","4 anys",89
2015,8,"Nou Barris",51,"Verdun","Home","4 anys",58
2015,8,"Nou Barris",52,"la Prosperitat","Home","4 anys",120
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","4 anys",33
2015,8,"Nou Barris",54,"Torre Baró","Home","4 anys",19
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","4 anys",53
2015,8,"Nou Barris",56,"Vallbona","Home","4 anys",9
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","4 anys",68
2015,9,"Sant Andreu",58,"Baró de Viver","Home","4 anys",20
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","4 anys",85
2015,9,"Sant Andreu",60,"Sant Andreu","Home","4 anys",265
2015,9,"Sant Andreu",61,"la Sagrera","Home","4 anys",142
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","4 anys",61
2015,9,"Sant Andreu",63,"Navas","Home","4 anys",98
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","4 anys",143
2015,10,"Sant Martí",65,"el Clot","Home","4 anys",111
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","4 anys",68
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","4 anys",56
2015,10,"Sant Martí",68,"el Poblenou","Home","4 anys",184
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","4 anys",84
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","4 anys",140
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","4 anys",99
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","4 anys",111
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","4 anys",138
2015,1,"Ciutat Vella",1,"el Raval","Home","5 anys",229
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","5 anys",44
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","5 anys",47
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","5 anys",88
2015,2,"Eixample",5,"el Fort Pienc","Home","5 anys",141
2015,2,"Eixample",6,"la Sagrada Família","Home","5 anys",182
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","5 anys",194
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","5 anys",157
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","5 anys",209
2015,2,"Eixample",10,"Sant Antoni","Home","5 anys",149
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","5 anys",170
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","5 anys",2
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","5 anys",156
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","5 anys",34
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","5 anys",55
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","5 anys",74
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","5 anys",83
2015,3,"Sants-Montjuïc",18,"Sants","Home","5 anys",160
2015,4,"Les Corts",19,"les Corts","Home","5 anys",180
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","5 anys",105
2015,4,"Les Corts",21,"Pedralbes","Home","5 anys",60
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","5 anys",28
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","5 anys",156
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","5 anys",109
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","5 anys",141
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","5 anys",205
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","5 anys",147
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","5 anys",66
2015,6,"Gràcia",29,"el Coll","Home","5 anys",39
2015,6,"Gràcia",30,"la Salut","Home","5 anys",51
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","5 anys",198
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","5 anys",146
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","5 anys",83
2015,7,"Horta-Guinardó",34,"Can Baró","Home","5 anys",25
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","5 anys",150
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","5 anys",51
2015,7,"Horta-Guinardó",37,"el Carmel","Home","5 anys",160
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","5 anys",58
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","5 anys",24
2015,7,"Horta-Guinardó",40,"Montbau","Home","5 anys",25
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","5 anys",24
2015,7,"Horta-Guinardó",42,"la Clota","Home","5 anys",4
2015,7,"Horta-Guinardó",43,"Horta","Home","5 anys",102
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","5 anys",100
2015,8,"Nou Barris",45,"Porta","Home","5 anys",116
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","5 anys",67
2015,8,"Nou Barris",47,"Can Peguera","Home","5 anys",8
2015,8,"Nou Barris",48,"la Guineueta","Home","5 anys",59
2015,8,"Nou Barris",49,"Canyelles","Home","5 anys",23
2015,8,"Nou Barris",50,"les Roquetes","Home","5 anys",81
2015,8,"Nou Barris",51,"Verdun","Home","5 anys",61
2015,8,"Nou Barris",52,"la Prosperitat","Home","5 anys",107
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","5 anys",41
2015,8,"Nou Barris",54,"Torre Baró","Home","5 anys",17
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","5 anys",53
2015,8,"Nou Barris",56,"Vallbona","Home","5 anys",9
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","5 anys",65
2015,9,"Sant Andreu",58,"Baró de Viver","Home","5 anys",8
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","5 anys",89
2015,9,"Sant Andreu",60,"Sant Andreu","Home","5 anys",275
2015,9,"Sant Andreu",61,"la Sagrera","Home","5 anys",115
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","5 anys",73
2015,9,"Sant Andreu",63,"Navas","Home","5 anys",84
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","5 anys",142
2015,10,"Sant Martí",65,"el Clot","Home","5 anys",132
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","5 anys",62
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","5 anys",53
2015,10,"Sant Martí",68,"el Poblenou","Home","5 anys",190
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","5 anys",97
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","5 anys",121
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","5 anys",90
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","5 anys",88
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","5 anys",100
2015,1,"Ciutat Vella",1,"el Raval","Home","6 anys",236
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","6 anys",44
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","6 anys",36
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","6 anys",89
2015,2,"Eixample",5,"el Fort Pienc","Home","6 anys",129
2015,2,"Eixample",6,"la Sagrada Família","Home","6 anys",185
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","6 anys",182
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","6 anys",178
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","6 anys",224
2015,2,"Eixample",10,"Sant Antoni","Home","6 anys",131
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","6 anys",161
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","6 anys",5
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","6 anys",172
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","6 anys",44
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","6 anys",67
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","6 anys",72
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","6 anys",98
2015,3,"Sants-Montjuïc",18,"Sants","Home","6 anys",169
2015,4,"Les Corts",19,"les Corts","Home","6 anys",211
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","6 anys",92
2015,4,"Les Corts",21,"Pedralbes","Home","6 anys",65
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","6 anys",42
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","6 anys",149
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","6 anys",112
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","6 anys",139
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","6 anys",256
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","6 anys",137
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","6 anys",79
2015,6,"Gràcia",29,"el Coll","Home","6 anys",41
2015,6,"Gràcia",30,"la Salut","Home","6 anys",64
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","6 anys",209
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","6 anys",148
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","6 anys",96
2015,7,"Horta-Guinardó",34,"Can Baró","Home","6 anys",45
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","6 anys",149
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","6 anys",52
2015,7,"Horta-Guinardó",37,"el Carmel","Home","6 anys",159
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","6 anys",41
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","6 anys",21
2015,7,"Horta-Guinardó",40,"Montbau","Home","6 anys",20
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","6 anys",23
2015,7,"Horta-Guinardó",42,"la Clota","Home","6 anys",3
2015,7,"Horta-Guinardó",43,"Horta","Home","6 anys",112
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","6 anys",104
2015,8,"Nou Barris",45,"Porta","Home","6 anys",104
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","6 anys",76
2015,8,"Nou Barris",47,"Can Peguera","Home","6 anys",15
2015,8,"Nou Barris",48,"la Guineueta","Home","6 anys",65
2015,8,"Nou Barris",49,"Canyelles","Home","6 anys",25
2015,8,"Nou Barris",50,"les Roquetes","Home","6 anys",95
2015,8,"Nou Barris",51,"Verdun","Home","6 anys",68
