,District Name,Weekday,Month,Day,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
506,Eixample,Tuesday,April,4,Morning,1,0,1,2
507,Eixample,Monday,December,11,Morning,3,0,3,2
508,Eixample,Thursday,February,9,Afternoon,1,0,1,2
509,Eixample,Wednesday,February,1,Afternoon,2,0,2,2
510,Eixample,Friday,July,28,Afternoon,1,0,1,2
511,Eixample,Friday,June,30,Afternoon,1,0,1,2
512,Eixample,Monday,December,4,Afternoon,1,0,1,2
513,Eixample,Monday,May,15,Morning,1,0,1,2
514,Eixample,Friday,October,13,Afternoon,1,0,1,2
515,Eixample,Thursday,April,13,Afternoon,1,0,1,2
516,Eixample,Monday,August,14,Afternoon,2,0,2,2
518,Eixample,Tuesday,December,5,Afternoon,1,0,1,2
519,Eixample,Monday,April,24,Morning,1,0,1,2
520,Eixample,Thursday,November,30,Morning,1,0,1,2
521,Eixample,Tuesday,July,18,Afternoon,1,0,1,3
522,Eixample,Tuesday,November,28,Afternoon,1,0,1,2
523,Eixample,Thursday,February,9,Afternoon,1,0,1,2
524,Eixample,Wednesday,November,22,Morning,2,0,2,3
525,Eixample,Saturday,March,11,Afternoon,1,0,1,2
527,Eixample,Friday,July,21,Morning,1,0,1,2
528,Eixample,Wednesday,February,15,Morning,1,0,1,2
529,Eixample,Tuesday,July,4,Morning,1,0,1,2
530,Eixample,Monday,April,3,Night,0,0,0,1
531,Eixample,Monday,September,18,Afternoon,1,0,1,2
532,Eixample,Friday,January,20,Morning,2,0,2,3
533,Eixample,Saturday,September,2,Afternoon,1,0,1,2
535,Eixample,Friday,November,24,Afternoon,1,0,1,2
537,Eixample,Monday,July,10,Morning,1,0,1,2
538,Eixample,Saturday,May,6,Afternoon,1,0,1,2
540,Eixample,Friday,March,17,Morning,0,1,1,2
541,Eixample,Thursday,April,27,Night,2,0,2,2
542,Eixample,Monday,May,29,Morning,1,0,1,2
543,Eixample,Monday,July,17,Afternoon,1,0,1,2
544,Eixample,Wednesday,January,11,Morning,2,0,2,2
545,Eixample,Friday,February,3,Morning,1,0,1,2
546,Eixample,Saturday,January,14,Afternoon,2,0,2,1
547,Eixample,Sunday,August,6,Night,2,0,2,2
548,Eixample,Tuesday,May,9,Afternoon,1,0,1,2
550,Eixample,Saturday,May,20,Morning,1,0,1,1
551,Eixample,Saturday,March,4,Afternoon,2,0,2,2
552,Eixample,Tuesday,May,30,Morning,1,0,1,1
553,Eixample,Thursday,June,8,Afternoon,2,0,2,2
554,Eixample,Thursday,September,28,Morning,1,0,1,2
555,Eixample,Thursday,November,16,Morning,1,0,1,2
556,Eixample,Wednesday,November,29,Morning,1,0,1,1
557,Eixample,Wednesday,December,20,Afternoon,1,0,1,2
558,Eixample,Wednesday,February,8,Morning,1,0,1,1
560,Eixample,Tuesday,November,28,Morning,2,0,2,2
561,Eixample,Wednesday,May,31,Morning,1,0,1,2
562,Eixample,Wednesday,November,22,Afternoon,1,0,1,2
563,Eixample,Friday,January,27,Afternoon,1,0,1,2
564,Eixample,Monday,December,4,Afternoon,1,0,1,2
565,Eixample,Thursday,February,9,Morning,2,0,2,2
566,Eixample,Wednesday,November,29,Morning,1,0,1,2
567,Eixample,Tuesday,June,13,Afternoon,0,0,0,2
568,Eixample,Tuesday,May,2,Afternoon,0,0,0,3
569,Eixample,Tuesday,June,6,Afternoon,1,0,1,2
570,Eixample,Wednesday,March,1,Afternoon,1,0,1,2
571,Eixample,Saturday,March,25,Afternoon,3,0,3,2
572,Eixample,Tuesday,June,27,Afternoon,1,0,1,1
573,Eixample,Saturday,May,13,Night,2,0,2,1
576,Eixample,Friday,April,7,Morning,1,0,1,2
578,Eixample,Thursday,February,23,Morning,1,0,1,2
579,Eixample,Tuesday,October,24,Afternoon,1,0,1,2
580,Eixample,Monday,February,27,Afternoon,3,0,3,2
581,Eixample,Monday,November,27,Morning,1,0,1,2
582,Eixample,Friday,March,24,Afternoon,2,0,2,2
583,Eixample,Wednesday,May,31,Morning,2,0,2,1
584,Eixample,Saturday,July,22,Night,1,0,1,2
585,Sants-Montjuïc,Tuesday,April,4,Afternoon,1,0,1,2
586,Sants-Montjuïc,Tuesday,September,12,Morning,3,0,3,3
587,Sants-Montjuïc,Tuesday,February,28,Afternoon,0,0,0,2
589,Eixample,Sunday,May,21,Afternoon,1,0,1,2
590,Eixample,Friday,April,21,Afternoon,1,0,1,2
591,Eixample,Saturday,July,22,Night,2,0,2,2
592,Eixample,Saturday,March,11,Morning,1,0,1,2
593,Eixample,Friday,March,17,Afternoon,1,0,1,2
594,Eixample,Thursday,January,26,Afternoon,2,0,2,2
595,Eixample,Thursday,January,12,Afternoon,1,0,1,2
596,Eixample,Thursday,June,22,Afternoon,1,0,1,2
597,Eixample,Saturday,May,20,Morning,1,0,1,3
598,Eixample,Tuesday,October,31,Afternoon,2,0,2,2
599,Eixample,Friday,June,9,Afternoon,2,0,2,2
601,Eixample,Tuesday,October,24,Morning,1,0,1,2
602,Sants-Montjuïc,Thursday,November,30,Morning,0,0,0,1
604,Eixample,Tuesday,July,11,Afternoon,1,0,1,2
605,Eixample,Wednesday,March,8,Afternoon,2,0,2,2
606,Eixample,Thursday,March,9,Afternoon,1,0,1,2
607,Eixample,Sunday,March,5,Afternoon,1,0,1,2
608,Eixample,Monday,May,29,Afternoon,2,0,2,2
609,Eixample,Monday,May,8,Night,1,0,1,3
610,Eixample,Friday,February,17,Afternoon,1,0,1,2
611,Eixample,Tuesday,November,14,Afternoon,2,0,2,1
613,Eixample,Friday,July,7,Afternoon,1,0,1,2
614,Eixample,Monday,June,26,Afternoon,1,0,1,2
615,Eixample,Thursday,October,19,Afternoon,1,0,1,1
616,Eixample,Thursday,August,10,Morning,1,0,1,1
617,Eixample,Saturday,March,4,Night,2,0,2,1
618,Eixample,Tuesday,April,18,Morning,1,0,1,2
620,Eixample,Tuesday,September,12,Morning,2,0,2,2
621,Eixample,Thursday,August,3,Afternoon,1,0,1,2
622,Eixample,Tuesday,October,3,Afternoon,1,0,1,1
623,Eixample,Tuesday,January,3,Afternoon,1,0,1,2
624,Eixample,Wednesday,October,4,Afternoon,2,0,2,2
625,Eixample,Monday,June,19,Morning,8,0,8,2
626,Eixample,Tuesday,February,28,Morning,1,0,1,2
627,Eixample,Thursday,January,26,Morning,1,0,1,2
628,Eixample,Friday,April,21,Afternoon,1,0,1,1
629,Eixample,Thursday,May,18,Afternoon,1,0,1,1
630,Eixample,Thursday,March,23,Night,1,0,1,3
631,Eixample,Saturday,March,11,Afternoon,2,0,2,2
632,Eixample,Monday,October,16,Morning,1,0,1,2
634,Eixample,Saturday,November,25,Afternoon,1,0,1,2
635,Eixample,Monday,July,10,Morning,2,0,2,2
636,Eixample,Saturday,July,15,Morning,1,0,1,2
637,Eixample,Tuesday,February,7,Morning,2,0,2,5
638,Eixample,Tuesday,July,11,Morning,2,0,2,2
639,Eixample,Wednesday,March,1,Morning,1,0,1,2
640,Eixample,Wednesday,November,15,Afternoon,1,0,1,2
641,Eixample,Thursday,June,1,Afternoon,0,0,0,2
642,Eixample,Thursday,May,4,Morning,5,0,5,2
643,Eixample,Thursday,August,10,Afternoon,1,0,1,2
644,Eixample,Friday,February,10,Morning,1,0,1,2
645,Eixample,Friday,May,12,Afternoon,1,0,1,2
646,Eixample,Saturday,June,17,Afternoon,1,0,1,2
647,Eixample,Monday,June,19,Morning,2,0,2,2
648,Eixample,Wednesday,July,26,Morning,0,0,0,1
649,Sants-Montjuïc,Friday,November,17,Morning,1,0,1,1
650,Sants-Montjuïc,Monday,September,18,Afternoon,1,0,1,2
651,Sants-Montjuïc,Sunday,February,5,Night,0,0,0,1
652,Sants-Montjuïc,Tuesday,April,4,Morning,0,0,0,1
653,Sants-Montjuïc,Tuesday,February,28,Afternoon,1,0,1,2
654,Sants-Montjuïc,Wednesday,September,20,Afternoon,1,0,1,1
655,Sants-Montjuïc,Thursday,December,21,Afternoon,1,0,1,2
656,Sants-Montjuïc,Sunday,May,14,Night,1,0,1,1
657,Sants-Montjuïc,Thursday,March,30,Afternoon,1,0,1,4
658,Sants-Montjuïc,Friday,September,29,Night,1,0,1,2
659,Sants-Montjuïc,Tuesday,June,20,Morning,1,0,1,3
660,Sants-Montjuïc,Monday,July,17,Morning,1,0,1,2
661,Sants-Montjuïc,Sunday,October,22,Morning,2,0,2,1
663,Sants-Montjuïc,Tuesday,July,4,Morning,1,0,1,2
664,Sants-Montjuïc,Saturday,May,6,Afternoon,2,0,2,2
665,Sants-Montjuïc,Thursday,August,10,Night,1,0,1,1
666,Sants-Montjuïc,Sunday,April,9,Afternoon,2,0,2,2
667,Sants-Montjuïc,Monday,October,16,Morning,1,0,1,2
668,Sants-Montjuïc,Monday,October,16,Morning,1,0,1,2
669,Sants-Montjuïc,Friday,July,21,Morning,1,0,1,1
670,Sants-Montjuïc,Tuesday,December,19,Afternoon,1,0,1,2
671,Sants-Montjuïc,Tuesday,July,18,Night,1,0,1,2
672,Sants-Montjuïc,Sunday,May,7,Afternoon,1,0,1,4
673,Sants-Montjuïc,Thursday,August,10,Morning,3,0,3,5
674,Sants-Montjuïc,Monday,October,30,Morning,2,0,2,2
675,Sants-Montjuïc,Thursday,September,28,Afternoon,0,0,0,2
676,Sants-Montjuïc,Wednesday,November,15,Morning,1,0,1,2
677,Sants-Montjuïc,Thursday,November,30,Morning,1,0,1,2
678,Sants-Montjuïc,Wednesday,April,19,Morning,1,0,1,2
679,Sants-Montjuïc,Thursday,August,17,Afternoon,3,0,3,3
680,Sants-Montjuïc,Saturday,June,17,Afternoon,2,1,3,2
681,Sants-Montjuïc,Friday,June,16,Afternoon,9,0,9,5
682,Sants-Montjuïc,Friday,January,13,Afternoon,1,0,1,3
683,Sants-Montjuïc,Monday,June,19,Morning,1,0,1,2
684,Sants-Montjuïc,Wednesday,May,24,Morning,1,0,1,2
685,Sants-Montjuïc,Wednesday,October,4,Afternoon,1,0,1,2
686,Sants-Montjuïc,Friday,May,26,Morning,0,1,1,2
687,Sants-Montjuïc,Wednesday,October,25,Afternoon,2,0,2,5
688,Sants-Montjuïc,Friday,October,6,Afternoon,1,0,1,1
689,Sants-Montjuïc,Thursday,June,8,Night,1,0,1,2
690,Sants-Montjuïc,Friday,September,29,Afternoon,1,0,1,2
691,Sants-Montjuïc,Monday,August,28,Morning,1,0,1,2
692,Sants-Montjuïc,Tuesday,July,11,Afternoon,0,0,0,2
693,Sants-Montjuïc,Friday,August,11,Morning,1,0,1,1
694,Sants-Montjuïc,Monday,May,22,Morning,1,0,1,1
695,Sants-Montjuïc,Friday,November,3,Night,1,0,1,1
696,Sants-Montjuïc,Friday,May,26,Morning,1,0,1,1
697,Sants-Montjuïc,Monday,November,13,Morning,0,0,0,1
698,Sants-Montjuïc,Friday,January,13,Morning,2,0,2,3
699,Sants-Montjuïc,Wednesday,September,13,Morning,2,0,2,2
700,Sants-Montjuïc,Tuesday,June,13,Afternoon,1,0,1,1
701,Sants-Montjuïc,Monday,September,18,Night,1,0,1,2
702,Sants-Montjuïc,Tuesday,November,21,Morning,0,1,1,2
703,Sants-Montjuïc,Thursday,January,5,Morning,2,0,2,3
704,Sants-Montjuïc,Friday,March,3,Morning,2,0,2,2
705,Sants-Montjuïc,Monday,April,10,Night,1,0,1,2
706,Sants-Montjuïc,Wednesday,April,5,Morning,0,0,0,2
707,Sants-Montjuïc,Wednesday,August,16,Morning,1,0,1,2
708,Sants-Montjuïc,Thursday,June,15,Night,2,0,2,2
709,Sants-Montjuïc,Saturday,March,4,Night,1,0,1,2
710,Sants-Montjuïc,Monday,March,20,Morning,1,0,1,2
711,Sants-Montjuïc,Friday,September,29,Afternoon,1,0,1,1
712,Sants-Montjuïc,Thursday,February,9,Night,1,0,1,2
713,Sants-Montjuïc,Friday,April,21,Morning,0,0,0,2
714,Sants-Montjuïc,Wednesday,May,31,Morning,2,0,2,2
715,Sants-Montjuïc,Thursday,September,21,Afternoon,1,0,1,2
716,Sants-Montjuïc,Monday,October,2,Morning,1,0,1,1
717,Sants-Montjuïc,Wednesday,March,29,Afternoon,1,0,1,2
719,Sants-Montjuïc,Thursday,October,26,Morning,1,0,1,1
720,Sants-Montjuïc,Friday,February,24,Afternoon,1,0,1,2
722,Sants-Montjuïc,Sunday,July,30,Afternoon,1,0,1,1
723,Sants-Montjuïc,Wednesday,July,12,Morning,1,0,1,2
724,Sants-Montjuïc,Wednesday,August,9,Morning,1,0,1,3
725,Sants-Montjuïc,Sunday,April,2,Afternoon,2,0,2,2
726,Sants-Montjuïc,Wednesday,July,12,Morning,1,0,1,2
727,Sants-Montjuïc,Wednesday,May,3,Afternoon,1,0,1,2
728,Sants-Montjuïc,Sunday,July,9,Afternoon,1,0,1,2
731,Sants-Montjuïc,Tuesday,July,25,Afternoon,1,0,1,1
732,Sants-Montjuïc,Tuesday,May,9,Afternoon,1,0,1,1
733,Sants-Montjuïc,Saturday,June,10,Afternoon,1,0,1,1
734,Sants-Montjuïc,Tuesday,March,21,Night,3,0,3,1
735,Sants-Montjuïc,Monday,February,27,Morning,1,0,1,2
736,Sants-Montjuïc,Tuesday,October,17,Afternoon,1,0,1,2
737,Sants-Montjuïc,Thursday,February,9,Afternoon,1,0,1,1
738,Sants-Montjuïc,Thursday,July,20,Afternoon,3,0,3,2
739,Sants-Montjuïc,Tuesday,May,30,Afternoon,0,0,0,3
740,Sants-Montjuïc,Sunday,September,17,Night,1,0,1,2
741,Sants-Montjuïc,Thursday,March,9,Morning,1,0,1,3
742,Sants-Montjuïc,Thursday,August,24,Night,1,0,1,1
743,Sants-Montjuïc,Monday,September,4,Afternoon,1,0,1,2
744,Sants-Montjuïc,Wednesday,May,3,Afternoon,1,0,1,2
745,Sants-Montjuïc,Monday,November,20,Afternoon,2,0,2,2
746,Sants-Montjuïc,Friday,January,13,Morning,2,0,2,2
747,Sants-Montjuïc,Thursday,January,19,Morning,1,0,1,2
748,Sants-Montjuïc,Monday,January,23,Afternoon,1,0,1,2
749,Sants-Montjuïc,Monday,May,15,Morning,0,0,0,1
750,Sants-Montjuïc,Thursday,November,9,Morning,1,0,1,2
751,Sants-Montjuïc,Wednesday,March,22,Morning,1,0,1,3
752,Sants-Montjuïc,Friday,July,28,Morning,1,0,1,2
753,Sants-Montjuïc,Tuesday,May,2,Morning,1,0,1,2
754,Sants-Montjuïc,Monday,May,15,Morning,1,0,1,2
755,Sants-Montjuïc,Tuesday,November,28,Morning,1,0,1,2
756,Sants-Montjuïc,Saturday,November,4,Morning,0,0,0,6
758,Sants-Montjuïc,Wednesday,June,21,Morning,1,0,1,2
759,Les Corts,Monday,October,16,Afternoon,1,0,1,3
762,Les Corts,Tuesday,July,4,Afternoon,1,0,1,2
763,Les Corts,Thursday,January,19,Morning,1,0,1,2
764,Les Corts,Wednesday,November,29,Morning,1,0,1,3
765,Sants-Montjuïc,Tuesday,August,8,Afternoon,1,0,1,2
766,Les Corts,Tuesday,May,9,Morning,2,0,2,2
767,Sants-Montjuïc,Friday,October,27,Morning,1,0,1,2
768,Sants-Montjuïc,Thursday,March,16,Afternoon,1,0,1,2
769,Sants-Montjuïc,Wednesday,February,1,Afternoon,2,0,2,2
770,Sants-Montjuïc,Wednesday,November,29,Afternoon,2,0,2,3
771,Sants-Montjuïc,Thursday,May,25,Morning,1,0,1,2
772,Sants-Montjuïc,Friday,March,31,Morning,1,0,1,2
773,Sants-Montjuïc,Thursday,February,2,Afternoon,1,0,1,2
774,Les Corts,Monday,May,15,Afternoon,1,0,1,2
776,Les Corts,Monday,July,24,Night,1,0,1,1
777,Les Corts,Tuesday,March,21,Afternoon,1,0,1,2
778,Les Corts,Friday,March,31,Morning,1,0,1,2
779,Les Corts,Wednesday,January,18,Night,1,0,1,2
780,Les Corts,Wednesday,April,5,Morning,1,0,1,2
781,Les Corts,Friday,January,20,Morning,1,0,1,1
782,Les Corts,Wednesday,November,22,Afternoon,2,0,2,2
783,Les Corts,Thursday,October,5,Night,1,0,1,1
784,Les Corts,Friday,July,28,Afternoon,1,0,1,2
785,Les Corts,Wednesday,October,25,Morning,1,0,1,2
786,Les Corts,Tuesday,February,28,Morning,1,0,1,1
787,Les Corts,Wednesday,February,22,Afternoon,1,0,1,2
788,Les Corts,Monday,March,6,Morning,1,0,1,2
789,Les Corts,Sunday,April,9,Morning,1,0,1,2
790,Les Corts,Thursday,June,22,Afternoon,3,0,3,2
791,Les Corts,Friday,April,7,Afternoon,2,0,2,2
792,Les Corts,Monday,December,18,Afternoon,1,0,1,2
793,Les Corts,Monday,February,13,Afternoon,1,0,1,3
794,Les Corts,Thursday,April,6,Morning,1,0,1,2
795,Les Corts,Saturday,May,20,Afternoon,1,0,1,2
796,Les Corts,Monday,November,20,Afternoon,1,0,1,2
797,Les Corts,Monday,January,30,Afternoon,1,0,1,1
798,Les Corts,Tuesday,October,24,Morning,1,0,1,2
799,Les Corts,Saturday,April,8,Morning,0,1,1,1
800,Les Corts,Thursday,July,27,Afternoon,1,0,1,2
801,Les Corts,Tuesday,October,10,Afternoon,1,0,1,2
802,Les Corts,Tuesday,October,3,Morning,1,0,1,2
803,Les Corts,Wednesday,December,13,Morning,1,0,1,2
804,Les Corts,Tuesday,April,25,Morning,1,0,1,2
805,Les Corts,Saturday,August,12,Afternoon,1,0,1,2
806,Les Corts,Tuesday,September,5,Afternoon,1,0,1,2
807,Les Corts,Wednesday,January,4,Morning,2,0,2,2
808,Les Corts,Tuesday,October,31,Afternoon,1,0,1,2
809,Les Corts,Monday,December,18,Morning,1,0,1,2
810,Les Corts,Saturday,October,21,Morning,2,0,2,1
812,Les Corts,Friday,November,3,Afternoon,1,0,1,2
813,Les Corts,Monday,July,31,Afternoon,0,1,1,1
814,Les Corts,Thursday,July,27,Night,0,0,0,1
815,Les Corts,Monday,May,22,Morning,1,0,1,1
816,Sarrià-Sant Gervasi,Tuesday,December,19,Morning,1,0,1,2
817,Sarrià-Sant Gervasi,Tuesday,November,7,Morning,0,0,0,1
818,Les Corts,Wednesday,June,28,Afternoon,2,0,2,2
820,Sarrià-Sant Gervasi,Sunday,November,5,Afternoon,1,0,1,1
821,Les Corts,Wednesday,October,25,Morning,1,0,1,2
822,Les Corts,Wednesday,May,24,Afternoon,1,0,1,2
823,Les Corts,Monday,March,6,Morning,0,0,0,3
824,Les Corts,Sunday,February,5,Afternoon,1,0,1,1
825,Les Corts,Monday,December,18,Afternoon,4,0,4,3
826,Sarrià-Sant Gervasi,Monday,November,27,Morning,1,0,1,2
827,Les Corts,Wednesday,April,19,Morning,3,0,3,2
828,Les Corts,Thursday,March,23,Afternoon,1,0,1,2
829,Les Corts,Tuesday,February,21,Morning,1,0,1,2
830,Les Corts,Thursday,January,12,Afternoon,1,0,1,2
831,Les Corts,Sunday,March,5,Afternoon,1,0,1,1
832,Les Corts,Friday,August,18,Afternoon,1,0,1,2
833,Les Corts,Friday,December,29,Morning,1,0,1,2
834,Les Corts,Thursday,November,23,Morning,1,0,1,1
835,Les Corts,Sunday,April,2,Afternoon,1,0,1,2
836,Les Corts,Wednesday,February,8,Afternoon,1,0,1,2
837,Les Corts,Tuesday,November,14,Afternoon,0,1,1,1
838,Les Corts,Thursday,July,20,Morning,3,0,3,2
839,Les Corts,Wednesday,November,22,Morning,2,0,2,2
840,Les Corts,Monday,December,18,Afternoon,1,0,1,2
841,Les Corts,Tuesday,July,4,Afternoon,1,0,1,1
842,Les Corts,Thursday,January,26,Morning,1,0,1,2
843,Les Corts,Saturday,November,11,Afternoon,2,0,2,2
844,Les Corts,Thursday,June,1,Afternoon,1,0,1,2
845,Les Corts,Wednesday,March,1,Night,1,0,1,1
846,Les Corts,Friday,October,20,Afternoon,0,0,0,1
847,Les Corts,Monday,July,10,Morning,3,0,3,3
848,Les Corts,Sunday,December,17,Afternoon,1,0,1,1
849,Les Corts,Thursday,June,15,Afternoon,3,0,3,2
850,Les Corts,Monday,January,30,Afternoon,1,0,1,1
851,Les Corts,Monday,June,19,Morning,1,0,1,1
852,Les Corts,Wednesday,April,19,Morning,1,0,1,2
853,Les Corts,Wednesday,September,20,Morning,2,0,2,1
854,Les Corts,Thursday,July,20,Afternoon,1,0,1,2
855,Les Corts,Wednesday,May,31,Afternoon,0,0,0,2
857,Les Corts,Thursday,February,23,Afternoon,1,0,1,1
858,Les Corts,Monday,March,13,Afternoon,1,0,1,2
859,Les Corts,Wednesday,May,17,Morning,1,0,1,1
860,Les Corts,Thursday,July,6,Afternoon,1,0,1,2
861,Les Corts,Sunday,May,21,Afternoon,1,0,1,1
862,Les Corts,Monday,June,19,Morning,3,0,3,2
863,Les Corts,Monday,December,18,Morning,1,0,1,2
865,Sarrià-Sant Gervasi,Monday,February,13,Morning,1,0,1,1
866,Sarrià-Sant Gervasi,Saturday,January,14,Afternoon,1,0,1,2
867,Sarrià-Sant Gervasi,Friday,March,31,Afternoon,2,0,2,2
868,Sarrià-Sant Gervasi,Saturday,February,18,Afternoon,1,0,1,2
869,Sarrià-Sant Gervasi,Wednesday,July,12,Morning,1,0,1,2
870,Sarrià-Sant Gervasi,Monday,January,23,Night,0,0,0,1
871,Sarrià-Sant Gervasi,Tuesday,February,7,Afternoon,1,0,1,2
873,Sarrià-Sant Gervasi,Friday,March,3,Night,0,0,0,8
874,Sarrià-Sant Gervasi,Saturday,May,20,Afternoon,1,0,1,2
875,Sarrià-Sant Gervasi,Friday,September,29,Morning,1,0,1,2
876,Sarrià-Sant Gervasi,Friday,May,5,Morning,1,0,1,2
877,Sarrià-Sant Gervasi,Wednesday,December,27,Night,1,0,1,2
879,Sarrià-Sant Gervasi,Wednesday,December,13,Afternoon,1,0,1,2
880,Sarrià-Sant Gervasi,Friday,February,10,Afternoon,2,0,2,2
881,Sarrià-Sant Gervasi,Thursday,December,21,Afternoon,1,0,1,2
882,Sarrià-Sant Gervasi,Friday,January,20,Afternoon,1,0,1,2
883,Sarrià-Sant Gervasi,Sunday,January,29,Morning,1,0,1,2
884,Sarrià-Sant Gervasi,Monday,May,22,Afternoon,1,0,1,2
885,Sarrià-Sant Gervasi,Friday,April,21,Morning,1,0,1,3
887,Sarrià-Sant Gervasi,Thursday,May,11,Morning,1,0,1,2
888,Sarrià-Sant Gervasi,Monday,February,27,Afternoon,1,0,1,2
889,Sarrià-Sant Gervasi,Thursday,July,27,Afternoon,1,0,1,2
890,Sarrià-Sant Gervasi,Tuesday,July,18,Afternoon,1,0,1,2
891,Sarrià-Sant Gervasi,Wednesday,March,22,Afternoon,2,0,2,2
892,Sarrià-Sant Gervasi,Sunday,July,30,Night,2,0,2,3
893,Sarrià-Sant Gervasi,Tuesday,October,10,Morning,1,0,1,2
894,Sarrià-Sant Gervasi,Thursday,May,4,Afternoon,2,1,3,2
895,Sarrià-Sant Gervasi,Tuesday,October,24,Morning,3,0,3,2
896,Sarrià-Sant Gervasi,Saturday,December,23,Afternoon,1,0,1,2
897,Sarrià-Sant Gervasi,Thursday,June,8,Morning,0,0,0,3
898,Sarrià-Sant Gervasi,Wednesday,February,1,Morning,0,0,0,1
899,Sarrià-Sant Gervasi,Friday,December,15,Afternoon,1,0,1,1
900,Sarrià-Sant Gervasi,Wednesday,February,22,Afternoon,2,0,2,3
901,Sarrià-Sant Gervasi,Friday,January,20,Morning,1,0,1,2
902,Sarrià-Sant Gervasi,Wednesday,April,5,Afternoon,1,0,1,2
903,Sarrià-Sant Gervasi,Monday,December,11,Morning,1,0,1,2
904,Sarrià-Sant Gervasi,Monday,October,16,Afternoon,3,0,3,2
905,Sarrià-Sant Gervasi,Monday,October,23,Afternoon,1,0,1,1
906,Sarrià-Sant Gervasi,Thursday,February,23,Afternoon,1,0,1,2
907,Sarrià-Sant Gervasi,Saturday,February,18,Night,0,0,0,1
908,Sarrià-Sant Gervasi,Tuesday,March,28,Afternoon,1,0,1,3
909,Sarrià-Sant Gervasi,Friday,March,10,Afternoon,1,0,1,2
910,Sarrià-Sant Gervasi,Friday,May,5,Afternoon,2,0,2,3
912,Sarrià-Sant Gervasi,Wednesday,May,17,Morning,1,0,1,3
914,Sarrià-Sant Gervasi,Saturday,May,13,Morning,1,0,1,2
915,Sarrià-Sant Gervasi,Wednesday,August,16,Afternoon,1,0,1,2
916,Sarrià-Sant Gervasi,Saturday,April,1,Afternoon,2,0,2,2
917,Sarrià-Sant Gervasi,Wednesday,May,10,Morning,1,0,1,2
918,Sarrià-Sant Gervasi,Thursday,June,15,Afternoon,1,0,1,2
919,Sarrià-Sant Gervasi,Monday,July,24,Morning,1,0,1,2
920,Sarrià-Sant Gervasi,Wednesday,November,22,Afternoon,1,0,1,2
921,Sarrià-Sant Gervasi,Friday,June,9,Morning,2,0,2,1
922,Sarrià-Sant Gervasi,Thursday,June,22,Morning,1,0,1,2
923,Sarrià-Sant Gervasi,Wednesday,December,13,Afternoon,2,0,2,4
924,Sarrià-Sant Gervasi,Friday,June,16,Night,1,0,1,1
925,Sarrià-Sant Gervasi,Monday,January,16,Afternoon,1,0,1,2
926,Sarrià-Sant Gervasi,Saturday,February,11,Night,2,0,2,2
927,Sarrià-Sant Gervasi,Wednesday,April,5,Afternoon,2,0,2,2
928,Sarrià-Sant Gervasi,Tuesday,October,24,Morning,1,0,1,2
929,Sarrià-Sant Gervasi,Monday,January,30,Afternoon,1,0,1,2
930,Sarrià-Sant Gervasi,Wednesday,November,22,Morning,1,0,1,2
931,Sarrià-Sant Gervasi,Thursday,July,13,Afternoon,1,0,1,2
932,Sarrià-Sant Gervasi,Thursday,November,23,Morning,2,0,2,2
933,Sarrià-Sant Gervasi,Thursday,October,5,Afternoon,1,0,1,1
934,Sarrià-Sant Gervasi,Saturday,March,18,Afternoon,1,0,1,2
935,Sarrià-Sant Gervasi,Saturday,March,18,Afternoon,1,0,1,1
936,Sarrià-Sant Gervasi,Thursday,September,21,Night,1,0,1,2
937,Sarrià-Sant Gervasi,Thursday,March,2,Morning,1,0,1,2
938,Sarrià-Sant Gervasi,Thursday,May,4,Morning,1,0,1,3
939,Sarrià-Sant Gervasi,Saturday,November,18,Afternoon,1,0,1,1
940,Sarrià-Sant Gervasi,Wednesday,September,20,Morning,1,0,1,2
941,Sarrià-Sant Gervasi,Wednesday,October,4,Morning,1,0,1,1
942,Sarrià-Sant Gervasi,Monday,January,16,Morning,1,0,1,2
943,Sarrià-Sant Gervasi,Tuesday,April,11,Afternoon,2,0,2,3
944,Sarrià-Sant Gervasi,Saturday,November,4,Morning,1,0,1,1
945,Sarrià-Sant Gervasi,Thursday,May,11,Afternoon,1,0,1,3
946,Sarrià-Sant Gervasi,Saturday,July,1,Morning,1,0,1,2
947,Sarrià-Sant Gervasi,Tuesday,September,12,Afternoon,1,0,1,2
948,Sarrià-Sant Gervasi,Saturday,August,12,Afternoon,2,0,2,2
949,Sarrià-Sant Gervasi,Monday,November,6,Morning,2,0,2,3
950,Sarrià-Sant Gervasi,Friday,July,14,Afternoon,1,0,1,2
951,Sarrià-Sant Gervasi,Friday,July,7,Afternoon,1,0,1,2
952,Sarrià-Sant Gervasi,Tuesday,June,13,Morning,1,0,1,2
953,Sarrià-Sant Gervasi,Thursday,February,2,Afternoon,2,0,2,1
954,Sarrià-Sant Gervasi,Wednesday,October,18,Afternoon,2,0,2,2
955,Sarrià-Sant Gervasi,Saturday,December,23,Night,2,0,2,1
956,Sarrià-Sant Gervasi,Thursday,November,23,Morning,1,0,1,2
957,Sarrià-Sant Gervasi,Friday,January,13,Afternoon,2,0,2,1
958,Sarrià-Sant Gervasi,Wednesday,March,15,Morning,1,0,1,2
959,Sarrià-Sant Gervasi,Friday,August,11,Morning,1,0,1,3
960,Sarrià-Sant Gervasi,Friday,March,24,Afternoon,1,0,1,3
