,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
3926,2017S008353    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pamplona                                          ,Tuesday,October,10,13,Morning,2,0,2,2,2.191284,41.396885
3927,2017S003647    ,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes                                   ,Monday,April,24,13,Morning,1,0,1,2,2.190129,41.406151
3928,2017S001180    ,Sant Martí,el Parc i la Llacuna del Poblenou,PAMPLONA / Pallars                                ,Sunday,February,12,19,Afternoon,1,0,1,2,2.191548,41.396545
3929,2017S009897    ,Sant Martí,el Parc i la Llacuna del Poblenou,Almogàvers / Nàpols                               ,Tuesday,November,28,9,Morning,1,0,1,1,2.183535,41.392288
3930,2017S001393    ,Sant Martí,el Parc i la Llacuna del Poblenou,MARINA                                            ,Sunday,February,19,22,Night,1,0,1,3,2.1878439999999997,41.394391999999996
3931,2017S000436    ,Sant Martí,el Parc i la Llacuna del Poblenou,MARINA / Av Meridiana                             ,Tuesday,January,17,8,Morning,0,0,0,1,2.186871,41.394758
3932,2017S006526    ,Sant Martí,el Parc i la Llacuna del Poblenou,Buenaventura Muñoz                                ,Wednesday,July,26,16,Afternoon,2,0,2,2,2.186027,41.392396999999995
3933,2017S007453    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pamplona / Pujades                                ,Thursday,September,7,17,Afternoon,4,0,4,2,2.192754,41.395653
3934,2017S000135    ,Sant Martí,la Vila Olímpica del Poblenou,MARINA / Llull                                    ,Friday,January,6,20,Afternoon,0,0,0,3,2.190224,41.392272999999996
3935,2017S003683    ,Sant Martí,el Parc i la Llacuna del Poblenou,Pujades / Meridiana                               ,Tuesday,April,25,15,Afternoon,1,0,1,1,2.186859,41.391505
3936,2017S000820    ,Sant Martí,la Vila Olímpica del Poblenou,RAMON TURRÓ                                       ,Tuesday,January,31,9,Morning,1,0,1,1,2.192244,41.39176
3937,2017S009373    ,Sant Martí,el Parc i la Llacuna del Poblenou,Castillejos / Meridiana                           ,Sunday,November,12,10,Morning,1,0,1,2,2.1869509999999996,41.399893
3938,2017S001533    ,Sant Martí,el Parc i la Llacuna del Poblenou,PG PUJADES                                        ,Friday,February,24,13,Morning,1,0,1,2,2.184946,41.390356
3939,2017S007246    ,Sant Martí,el Parc i la Llacuna del Poblenou,Meridiana / Joan d'Àustria                        ,Wednesday,August,30,9,Morning,1,0,1,2,2.18578,41.42525
3940,2017S002386    ,Sant Martí,el Parc i la Llacuna del Poblenou,SANCHO DE ÁVILA / Zamora                          ,Friday,March,24,18,Afternoon,1,0,1,2,2.1881,41.397302
3941,2017S010484    ,Sant Martí,el Parc i la Llacuna del Poblenou,Llull / Àlaba                                     ,Tuesday,December,19,9,Morning,1,0,1,2,2.194966,41.395679
3942,2017S004392    ,Sant Martí,el Parc i la Llacuna del Poblenou,Diagonal / Ciutat de Granada                      ,Wednesday,May,17,18,Afternoon,1,0,1,2,2.1903669999999997,41.404181
3943,2017S008229    ,Sant Martí,el Parc i la Llacuna del Poblenou,Ciutat de Granada                                 ,Thursday,October,5,17,Afternoon,1,0,1,1,2.20108,41.396182
3945,2017S008505    ,Sant Martí,el Parc i la Llacuna del Poblenou,Corts Catalanes                                   ,Monday,October,16,14,Afternoon,2,0,2,2,2.191231,41.40632
3946,2017S000127    ,Sant Martí,el Parc i la Llacuna del Poblenou,AV DIAGONAL / Ciutat de Granada                   ,Thursday,January,5,23,Night,2,0,2,2,2.1903669999999997,41.404181
3947,2017S002332    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,AV DIAGONAL                                       ,Thursday,March,23,14,Afternoon,1,0,1,3,2.216406,41.410429
3948,2017S008437    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,B-10 (Besòs)                                      ,Friday,October,13,15,Afternoon,2,0,2,3,2.2155270000000002,41.403945
3949,2017S000288    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,AV LITORAL                                        ,Thursday,January,12,9,Morning,1,0,1,2,2.21088,41.400104
3950,2017S010436    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral                                           ,Monday,December,18,6,Morning,1,0,1,1,2.214181,41.40224
3951,2017S007051    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,B-10 (Besòs)                                      ,Thursday,August,17,23,Night,1,0,1,2,2.218139,41.405949
3952,2017S008594    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat)                               ,Wednesday,October,18,18,Afternoon,1,0,1,2,2.218003,41.406044
3953,2017S007669    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Taulat                                            ,Saturday,September,16,15,Afternoon,1,0,1,2,2.2168799999999997,41.40851
3954,2017S005231    ,Sant Martí,el Parc i la Llacuna del Poblenou,Llacuna                                           ,Thursday,June,15,9,Morning,1,0,1,3,2.194503,41.404608
3955,2017S009791    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,B-10 (Llobregat)                                  ,Friday,November,24,13,Morning,4,0,4,2,2.213735,41.402829
3956,2017S009688    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat)                               ,Wednesday,November,22,6,Morning,2,0,2,4,2.2128799999999997,41.402187
3957,2017S009480    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat)                               ,Wednesday,November,15,18,Afternoon,1,0,1,3,2.211177,41.400898
3958,2017S006990    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Litoral (Llobregat)                               ,Tuesday,August,15,1,Night,0,0,0,1,2.209568,41.399537
3959,2017S002403    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(BESÒS)                                ,Saturday,March,25,2,Night,0,0,0,2,2.2147580000000002,41.403345
3960,2017S001457    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,PG TAULAT                                         ,Tuesday,February,21,20,Afternoon,2,0,2,2,2.215866,41.407044
3961,2017S001065    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,RDA LITORAL(LLOBRE                                ,Wednesday,February,8,14,Afternoon,1,0,1,2,2.217908,41.405822
3962,2017S000744    ,Sant Martí,el Parc i la Llacuna del Poblenou,BADAJOZ / Av Diagonal                             ,Saturday,January,28,12,Morning,0,0,0,1,2.188682,41.403765
3963,2017S004186    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Selva de Mar                                      ,Thursday,May,11,12,Morning,2,0,2,2,2.21453,41.404462
3964,2017S006789    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Taulat / Provençals                               ,Saturday,August,5,21,Afternoon,2,0,2,3,2.212186,41.404742999999996
3965,2017S005830    ,Ciutat Vella,el Raval,Josep Carner / Drassanes                          ,Tuesday,July,4,14,Afternoon,1,0,1,2,2.176656,41.374429
3966,2017S003903    ,Ciutat Vella,el Raval,Litoral (Llobregat)                               ,Wednesday,May,3,5,Night,0,1,1,2,2.2018,41.392004
3967,2017S007956    ,Ciutat Vella,el Raval,Sant Pau / Aldana                                 ,Tuesday,September,26,16,Afternoon,1,0,1,2,2.166569,41.376049
3968,2017S003332    ,Ciutat Vella,el Raval,Raval                                             ,Wednesday,April,12,11,Morning,1,0,1,3,2.170245,41.378332
3969,2017S003661    ,Ciutat Vella,el Raval,Botella / Pedró                                   ,Monday,April,24,17,Afternoon,1,0,1,2,2.165915,41.379476000000004
3970,2017S000719    ,Ciutat Vella,el Raval,CERA                                              ,Friday,January,27,12,Morning,0,0,0,1,2.164892,41.377683000000005
3971,2017S001029    ,Ciutat Vella,el Raval,RBLA RAVAL                                        ,Tuesday,February,7,18,Afternoon,1,0,1,2,2.1686549999999998,41.379683
3972,2017S006853    ,Ciutat Vella,el Raval,Paral·lel                                         ,Tuesday,August,8,22,Night,1,0,1,2,2.1707389999999998,41.375109
3973,2017S008694    ,Ciutat Vella,el Raval,Carme                                             ,Tuesday,October,17,1,Night,2,0,2,1,2.167081,41.380204
3974,2017S004385    ,Ciutat Vella,el Raval,Rambla                                            ,Wednesday,May,17,15,Afternoon,1,0,1,3,2.1730549999999997,41.38111
3975,2017S000347    ,Ciutat Vella,el Raval,PL PORTAL PAU / Rambla                            ,Friday,January,13,14,Afternoon,1,0,1,2,2.177246,41.376295
3976,2017S001253    ,Ciutat Vella,el Raval,SANT OLEGUER / Rbla Raval                         ,Wednesday,February,15,1,Night,1,0,1,1,2.170553,41.377714000000005
3977,2017S004453    ,Ciutat Vella,el Raval,Drassanes                                         ,Friday,May,19,18,Afternoon,0,0,0,1,2.176311,41.374765999999994
3978,2017S009510    ,Sant Martí,la Vila Olímpica del Poblenou,Icària / Joan Miró                                ,Thursday,November,16,15,Afternoon,1,0,1,2,2.195536,41.38997
3979,2017S008038    ,Sant Martí,la Vila Olímpica del Poblenou,B-10 (Llobregat)                                  ,Friday,September,29,14,Afternoon,1,0,1,2,2.197996,41.389281
3980,2017S009717    ,Sant Martí,la Vila Olímpica del Poblenou,B-10 (Llobregat)                                  ,Wednesday,November,22,18,Afternoon,0,0,0,2,2.197996,41.389281
3981,2017S010267    ,Sant Martí,la Vila Olímpica del Poblenou,Voluntaris Olímpics / Salvador Espriu             ,Tuesday,December,12,4,Night,1,0,1,2,2.1959470000000003,41.388026
3982,2017S010052    ,Sant Martí,la Vila Olímpica del Poblenou,Icària / Arquitecte Sert                          ,Friday,December,1,19,Afternoon,1,0,1,2,2.197812,41.391861999999996
3983,2017S000139    ,Sant Martí,la Vila Olímpica del Poblenou,AV LITORAL                                        ,Friday,January,6,23,Night,2,0,2,7,2.200096,41.389776
3984,2017S000955    ,Sant Martí,la Vila Olímpica del Poblenou,RDA LITORAL(BESÒS)                                ,Saturday,February,4,14,Afternoon,1,0,1,2,2.199842,41.390438
3985,2017S009534    ,Sant Martí,la Vila Olímpica del Poblenou,Ramon Turró                                       ,Thursday,November,16,18,Afternoon,3,0,3,1,2.193231,41.392505
3986,2017S003222    ,Ciutat Vella,el Barri Gòtic,Antonio López                                     ,Friday,April,7,12,Morning,1,0,1,1,2.1812400000000003,41.381196
3987,2017S000364    ,Ciutat Vella,el Barri Gòtic,RDA LITORAL(BESÒS)                                ,Saturday,January,14,14,Afternoon,2,0,2,1,2.178455,41.37557
3988,2017S006134    ,Ciutat Vella,el Barri Gòtic,Colom / Antonio López                             ,Friday,July,14,0,Night,2,0,2,2,2.1819740000000003,41.381015999999995
3989,2017S004203    ,Ciutat Vella,el Barri Gòtic,Colom                                             ,Thursday,May,11,21,Afternoon,1,0,1,2,2.181132,41.380552
3990,2017S006909    ,Ciutat Vella,el Barri Gòtic,Ferran                                            ,Friday,August,11,10,Morning,1,0,1,1,2.174664,41.380641
3991,2017S010054    ,Ciutat Vella,el Barri Gòtic,Catalunya                                         ,Friday,December,1,16,Afternoon,0,0,0,2,2.171002,41.386247
3992,2017S003730    ,Ciutat Vella,el Barri Gòtic,Cardenal Casañas / Pi                             ,Wednesday,April,26,21,Afternoon,0,0,0,1,2.173679,41.382265000000004
3993,2017S006955    ,Ciutat Vella,el Barri Gòtic,Mercè                                             ,Sunday,August,13,10,Morning,0,0,0,1,2.179217,41.37899
3994,2017S005382    ,Ciutat Vella,el Barri Gòtic,Rambla                                            ,Monday,June,19,14,Afternoon,1,0,1,2,2.171282,41.384094
3995,2017S005448    ,Ciutat Vella,el Barri Gòtic,Rambla / Catalunya                                ,Wednesday,June,21,22,Night,1,0,1,2,2.170086,41.385495
3996,2017S005825    ,Ciutat Vella,el Barri Gòtic,Colom / Portal de la Pau                          ,Tuesday,July,4,21,Afternoon,1,0,1,1,2.1780209999999998,41.376113000000004
3997,2017S008242    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau / Josep Carner                   ,Friday,October,6,6,Morning,0,1,1,1,2.177378,41.375299
3998,2017S010596    ,Ciutat Vella,el Barri Gòtic,Ciutat / Bellafila                                ,Friday,December,22,15,Afternoon,1,0,1,1,2.178248,41.381981
3999,2017S006581    ,Ciutat Vella,el Barri Gòtic,Escudellers                                       ,Friday,July,28,15,Afternoon,1,0,1,1,2.177696,41.380431
4000,2017S003125    ,Ciutat Vella,el Barri Gòtic,Sota Muralla                                      ,Tuesday,April,4,22,Night,2,0,2,1,2.182875,41.381261
4001,2017S004505    ,Ciutat Vella,el Barri Gòtic,Colom                                             ,Sunday,May,21,21,Afternoon,0,1,1,2,2.181336,41.380848
4002,2017S005711    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat)                               ,Friday,June,30,18,Afternoon,1,0,1,2,2.179935,41.377958
4003,2017S005146    ,Ciutat Vella,el Barri Gòtic,Portal de la Pau / Colom                          ,Sunday,June,11,21,Afternoon,1,0,1,2,2.1780209999999998,41.376113000000004
4004,2017S003633    ,Ciutat Vella,el Barri Gòtic,Litoral (Llobregat)                               ,Sunday,April,23,18,Afternoon,1,0,1,2,2.2018,41.392004
4005,2017S005601    ,Ciutat Vella,el Barri Gòtic,Litoral (Besòs)                                   ,Tuesday,June,27,13,Morning,4,0,4,4,2.178204,41.374664
4006,2017S008485    ,Ciutat Vella,el Barri Gòtic,Colom / Portal de la Pau                          ,Sunday,October,15,17,Afternoon,0,1,1,1,2.18025,41.379377000000005
4007,2017S005106    ,Ciutat Vella,el Raval,Pelai                                             ,Saturday,June,10,21,Afternoon,1,0,1,1,2.1675419999999996,41.385567
4008,2017S006840    ,Ciutat Vella,el Raval,Rambla / Carme                                    ,Tuesday,August,8,14,Afternoon,1,0,1,2,2.171718,41.383015
4009,2017S009693    ,Ciutat Vella,el Barri Gòtic,Tapineria                                         ,Wednesday,November,22,8,Morning,1,0,1,2,2.176688,41.384771
4011,2017S005676    ,Ciutat Vella,el Raval,Carme                                             ,Thursday,June,29,22,Night,1,0,1,1,2.168502,41.381483
4012,2017S005479    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Picasso                                           ,Thursday,June,22,17,Afternoon,1,0,1,2,2.1852720000000003,41.38572
4013,2017S003908    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau                                             ,Wednesday,May,3,8,Morning,1,0,1,2,2.183294,41.383379
4014,2017S006274    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Palau                                             ,Tuesday,July,18,15,Afternoon,1,0,1,2,2.1825080000000003,41.382868
4015,2017S009141    ,Ciutat Vella,la Barceloneta,Almirall Cervera / Joan Borbó Comte Barcelona     ,Sunday,November,5,6,Morning,0,0,0,2,2.188088,41.378039
4016,2017S007097    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades                                           ,Sunday,August,20,18,Afternoon,1,0,1,1,2.182552,41.388562
4017,2017S009556    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Pujades / Wellington                              ,Friday,November,17,14,Afternoon,1,0,1,2,2.186859,41.391505
4018,2017S005679    ,Ciutat Vella,la Barceloneta,Joan Borbó Comte Barcelona                        ,Thursday,June,29,21,Afternoon,2,0,2,2,2.1875419999999997,41.380235
4019,2017S005343    ,Ciutat Vella,la Barceloneta,Doctor Aiguader                                   ,Monday,June,19,0,Night,1,0,1,2,2.187019,41.382208
4020,2017S004894    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Doctor Aiguader                                   ,Saturday,June,3,16,Afternoon,1,0,1,2,2.186253,41.382616999999996
4021,2017S005066    ,Ciutat Vella,la Barceloneta,Litoral (Besòs)                                   ,Friday,June,9,19,Afternoon,1,0,1,1,2.18401,41.380974
4022,2017S001628    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",PL PAU VILA                                       ,Monday,February,27,21,Afternoon,3,0,3,2,2.18535,41.382599
