Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;4;4;
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Amenaces;18;15;1
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Coaccions;4;3;
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra la llibertat;Detenció il·legal;1;1;
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra l'Administració de justícia;Trencament de condemna;3;3;1
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;2;
1;gener;2020;RP Girona;ABP Selva Litoral;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;4;4;1
1;gener;2020;RP Girona;ABP Selva Litoral;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;3;4;6
1;gener;2020;RP Girona;ABP Selva Litoral;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;2;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;De l’homicidi i les seves formes;Homicidi per imprudència;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;De les falsedats;Falsedats documentals;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;6;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;8;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;121;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;9;;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;21;4;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;3;;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'Administració de justícia;Encobriment;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Barcelona;Delictes contra l'ordre públic;Desordres públics;2;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De l’homicidi i les seves formes;Homicidi consumat;3;3;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De l’homicidi i les seves formes;Homicidi temptativa;1;1;3
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Falsedats documentals;6;4;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Falsificació de moneda i efectes timbrats;3;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;De les lesions;Lesions;61;43;11
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;176;142;9
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;99;14;5
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;138;16;2
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;2444;521;172
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;22;17;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;10;9;9
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;95;22;24
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;90;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;360;77;87
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;10;5;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;4;4;2
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat;Amenaces;31;26;10
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat;Coaccions;3;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;6;5;2
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;7;5;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra la llibertat i la indemnitat sexuals;Assetjament sexual;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'Administració de justícia;Trencament de condemna;11;11;7
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'ordre públic;Organitzacions i grups criminals;2;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;19;17;18
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;53;43;56
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Dels delictes contra la seguretat col·lectiva;Incendi;2;2;1
1;gener;2020;RP Metropolitana Barcelona;ABP Ciutat Vella;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;3;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De l’homicidi i les seves formes;Homicidi temptativa;;;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Falsedats documentals;16;14;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Falsificació de moneda i efectes timbrats;3;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les falsedats;Usurpació de funcions públiques i intrusisme;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les lesions;Lesions;73;64;13
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;2;3;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Del tràfic d’éssers humans;Tràfic d'éssers humans;;;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;90;71;4
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;173;22;3
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;422;48;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;2937;343;132
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;13;10;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;1;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;2
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;185;16;15
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;116;16;7
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;321;40;36
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;57;24;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l’honor;Injúria;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l’honor;Calúmnia;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;7;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la llibertat;Amenaces;38;31;9
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la llibertat;Coaccions;13;9;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la llibertat;Detenció il·legal;;;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;10;5;3
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;6;3;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l'Administració de justícia;Trencament de condemna;10;9;9
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra les relacions familiars;Contra els drets i deures familiars;2;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l'ordre públic;Desordres públics;1;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;14;14;10
1;gener;2020;RP Metropolitana Barcelona;ABP Eixample;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;12;11;7
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;De les falsedats;De la usurpació de l'estat civil;2;;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;De les falsedats;Falsedats documentals;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;De les lesions;Lesions;15;10;3
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;5;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;71;6;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;140;7;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;328;23;6
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;4;4;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;68;3;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;42;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;34;7;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;18;11;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;3;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat;Amenaces;12;11;4
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat;Coaccions;2;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat;Detenció il·legal;2;2;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'Administració de justícia;Trencament de condemna;3;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'ordre públic;Organitzacions i grups criminals;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;;1;1
1;gener;2020;RP Metropolitana Barcelona;ABP Gràcia;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;De l’homicidi i les seves formes;Assassinat consumat;;;1
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les falsedats;De la usurpació de l'estat civil;4;;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les falsedats;Falsedats documentals;2;;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;De les lesions;Lesions;31;25;5
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;5;1
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;120;7;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;165;5;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Extorsió;1;;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;275;9;2
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;10;9;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;1;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;65;4;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;82;1;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;69;4;3
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;25;12;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;2;;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;1;2;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;2;4
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat;Amenaces;23;23;3
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat;Coaccions;5;5;
1;gener;2020;RP Metropolitana Barcelona;ABP Horta-Guinardó;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;1;1;1
